Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,2,BOS,Boston Celtics,Sherman Douglas,26,4,4,166,3.7,9.8,0.38,0.0,0.7,0.0,3.7,9.1,0.4,2.2,3.3,0.67,2.6,3.0,5.6,8.2,0.9,0.0,2.6,2.2,9.5
1993,2,BOS,Boston Celtics,Robert Parish,39,4,4,146,7.6,14.1,0.54,0.0,0.0,,7.6,14.1,0.54,1.5,1.7,0.86,3.2,6.2,9.4,1.2,0.2,1.5,1.5,3.5,16.8
1993,2,BOS,Boston Celtics,Kevin Gamble,27,4,4,142,5.8,10.6,0.55,1.3,3.0,0.42,4.6,7.6,0.6,1.0,1.0,1.0,0.8,1.5,2.3,2.5,1.5,0.3,1.3,2.8,13.9
1993,2,BOS,Boston Celtics,Dee Brown,24,4,3,133,4.1,11.1,0.37,0.3,1.9,0.14,3.8,9.2,0.41,3.8,3.8,1.0,0.5,1.1,1.6,4.1,0.5,1.1,1.6,3.0,12.2
1993,2,BOS,Boston Celtics,Xavier McDaniel,29,4,0,126,6.3,15.1,0.42,0.0,0.6,0.0,6.3,14.6,0.43,1.7,2.6,0.67,1.7,3.4,5.1,2.6,0.3,0.9,2.0,4.6,14.3
1993,2,BOS,Boston Celtics,Kevin McHale,35,4,0,113,10.2,17.5,0.58,0.0,0.0,,10.2,17.5,0.58,3.8,4.5,0.86,2.9,6.4,9.2,1.0,0.6,2.2,1.6,1.9,24.2
1993,2,BOS,Boston Celtics,Rick Fox,23,4,0,71,3.5,12.7,0.28,0.5,1.5,0.33,3.0,11.2,0.27,1.0,1.0,1.0,4.1,5.6,9.6,2.5,1.0,0.5,2.0,3.5,8.6
1993,2,BOS,Boston Celtics,Alaa Abdelnaby,24,4,4,68,5.8,12.7,0.46,0.0,0.0,,5.8,12.7,0.46,0.0,0.0,,1.1,5.8,6.9,0.5,0.0,0.5,4.8,3.7,11.6
1993,2,BOS,Boston Celtics,Joe Kleine,31,4,0,29,3.7,6.2,0.6,0.0,0.0,,3.7,6.2,0.6,0.0,0.0,,0.0,6.2,6.2,0.0,0.0,1.2,0.0,5.0,7.4
1993,2,BOS,Boston Celtics,Reggie Lewis,27,1,1,13,19.4,30.5,0.64,0.0,2.8,0.0,19.4,27.7,0.7,8.3,11.1,0.75,5.5,0.0,5.5,2.8,0.0,2.8,2.8,2.8,47.1
1993,2,BOS,Boston Celtics,Lorenzo Williams,23,1,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0
