NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
8,Kobe Bryant,SG,6-6,212,1978-08-23,US,6,
2,Derek Fisher,PG,6-1,200,1974-08-09,US,6,Little Rock
17,Rick Fox,SF,6-7,230,1969-07-24,CA,11,UNC
3,Devean George,SF,6-8,220,1977-08-29,US,3,Augsburg College
5,Robert Horry,PF,6-10,240,1970-08-25,US,10,Alabama
35,Mark Madsen,PF,6-9,240,1976-01-28,US,2,Stanford
14,Stanislav Medvedenko,PF,6-10,250,1979-04-04,UA,2,
30,Tracy Murray,SF,6-7,225,1971-07-25,US,10,UCLA
34,Shaquille O'Neal,C,7-1,325,1972-03-06,US,10,LSU
12,Jannero Pargo,PG,6-1,175,1979-10-22,US,R,Arkansas
21,Kareem Rush,PG,6-6,215,1980-10-30,US,R,Missouri
0,Soumaila Samake,C,7-0,230,1978-03-18,ML,1,
20,Brian Shaw,PG,6-6,190,1966-03-22,US,13,"Saint Mary's, UC Santa Barbara"
52,Samaki Walker,C,6-9,240,1976-02-25,US,6,Louisville
