SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2003,3,NJN,1,Brandon Armstrong,SG,6-5,188,1980-06-16,US,1,Pepperdine
2003,3,NJN,11,Chris Childs,PG,6-3,195,1967-11-20,US,8,Boise State
2003,3,NJN,35,Jason Collins,C,7-0,255,1978-12-02,US,1,Stanford
2003,3,NJN,12,Lucious Harris,SG,6-5,190,1970-12-18,US,9,Cal State Long Beach
2003,3,NJN,24,Richard Jefferson,SF,6-7,233,1980-06-21,US,1,Arizona
2003,3,NJN,2,Anthony Johnson,PG,6-3,190,1974-10-02,US,5,College of Charleston
2003,3,NJN,5,Jason Kidd,PG,6-4,205,1973-03-23,US,8,California
2003,3,NJN,30,Kerry Kittles,SG,6-5,179,1974-06-12,US,5,Villanova
2003,3,NJN,13,Donny Marshall,SF,6-7,230,1972-07-17,US,4,UConn
2003,3,NJN,6,Kenyon Martin,PF,6-9,234,1977-12-30,US,2,Cincinnati
2003,3,NJN,55,Dikembe Mutombo,C,7-2,245,1966-06-25,CD,11,Georgetown
2003,3,NJN,54,Rodney Rogers,PF,6-7,235,1971-06-20,US,9,Wake Forest
2003,3,NJN,21,Brian Scalabrine,PF,6-9,241,1978-03-18,US,1,USC
2003,3,NJN,8,Tamar Slay,SG,6-8,215,1980-04-02,US,R,Marshall
2003,3,NJN,34,Aaron Williams,C,6-9,220,1971-10-02,US,8,Xavier
