Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2840,Billy Thomas,"December 23, 1975",64.0,0.0,114.2,2.92,12.68,0.23,2.4,10.98,0.22,0.5,1.7,0.29,2.38,2.42,0.98,0.42,1.84,2.24,0.84,1.22,0.08,2.72,3.14,10.68
