Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,23.0,PHO,NBA,PG,5.0,5.0,207.0,3.7,9.2,0.396,1.4,3.8,0.364,2.3,5.4,0.419,1.7,3.3,0.526,0.7,4.5,5.2,8.5,1.9,0.3,2.3,1.9,10.4
1998,24.0,PHO,NBA,PG,4.0,4.0,171.0,4.6,12.2,0.379,0.0,1.5,0.0,4.6,10.7,0.431,2.7,3.4,0.813,1.1,3.8,4.8,6.5,3.4,0.4,2.5,2.7,12.0
1999,25.0,PHO,NBA,PG,3.0,3.0,126.0,5.1,12.3,0.419,1.1,4.6,0.25,4.0,7.7,0.519,1.4,2.0,0.714,0.3,1.7,2.0,8.9,1.4,0.3,2.6,3.4,12.9
2001,27.0,PHO,NBA,PG,4.0,4.0,166.0,4.8,15.0,0.319,0.9,3.7,0.235,3.9,11.3,0.346,2.0,2.6,0.75,2.0,3.3,5.2,11.5,1.7,0.0,2.6,2.8,12.4
2002,28.0,NJN,NBA,PG,20.0,20.0,803.0,6.6,15.9,0.415,0.8,4.0,0.189,5.8,11.8,0.492,3.6,4.4,0.808,1.9,5.5,7.4,8.2,1.5,0.4,3.0,1.8,17.5
2003,29.0,NJN,NBA,PG,20.0,20.0,852.0,5.8,14.4,0.402,1.4,4.4,0.327,4.4,10.0,0.435,4.0,4.8,0.825,1.5,5.0,6.5,6.9,1.5,0.2,3.3,1.9,17.0
2004,30.0,NJN,NBA,PG,11.0,11.0,474.0,3.3,9.8,0.333,0.8,3.6,0.208,2.5,6.2,0.407,3.3,4.0,0.811,1.2,4.3,5.5,7.5,1.9,0.5,3.3,1.1,10.6
2005,31.0,NJN,NBA,PG,4.0,4.0,182.0,5.1,13.3,0.388,2.2,5.9,0.367,3.0,7.3,0.405,1.2,2.2,0.545,2.0,5.1,7.1,5.7,2.0,0.0,1.8,3.2,13.6
2006,32.0,NJN,NBA,PG,11.0,11.0,450.0,3.9,10.6,0.371,1.2,4.0,0.3,2.7,6.6,0.415,1.5,1.8,0.826,1.8,5.0,6.7,8.5,1.4,0.2,1.9,2.5,10.6
2007,33.0,NJN,NBA,PG,12.0,12.0,484.0,4.8,11.0,0.432,2.5,6.0,0.42,2.2,5.0,0.448,1.0,1.9,0.52,1.7,8.0,9.7,9.7,1.6,0.4,3.0,2.3,13.0
2008,34.0,DAL,NBA,PG,5.0,5.0,180.0,3.2,7.6,0.421,1.2,2.6,0.462,2.0,5.0,0.4,1.0,1.6,0.625,1.6,4.8,6.4,6.8,1.4,0.4,1.8,2.4,8.6
2009,35.0,DAL,NBA,PG,10.0,10.0,386.0,3.5,7.7,0.458,2.0,4.4,0.447,1.6,3.4,0.472,1.6,1.9,0.85,0.7,4.8,5.4,5.5,2.1,0.3,1.9,2.2,10.6
2010,36.0,DAL,NBA,PG,6.0,6.0,243.0,2.1,6.8,0.304,1.3,4.1,0.321,0.7,2.7,0.278,1.6,1.8,0.917,0.9,5.2,6.1,6.2,2.1,0.1,1.3,2.2,7.1
2011,37.0,DAL,NBA,PG,21.0,21.0,744.0,3.1,7.8,0.398,2.1,5.6,0.374,1.0,2.2,0.457,1.2,1.5,0.8,0.5,4.1,4.6,7.4,1.9,0.5,2.7,1.7,9.4
2012,38.0,DAL,NBA,PG,4.0,4.0,144.0,3.5,10.2,0.341,2.3,6.5,0.346,1.2,3.7,0.333,2.3,2.5,0.9,0.7,5.2,6.0,6.0,3.0,0.2,2.7,1.7,11.5
2013,39.0,NYK,NBA,SG,12.0,0.0,247.0,0.4,3.6,0.12,0.4,2.5,0.176,0.0,1.2,0.0,0.3,0.3,1.0,1.0,5.1,6.1,3.5,1.7,0.6,1.9,1.7,1.6
