Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,29,2180,UTA,Utah Jazz,Royce O'Neale,"June 5, 1993",24.0,NBA,SF,69,4,16.7,1.7,4.1,0.42,0.6,1.7,0.36,1.1,2.4,0.47,0.5,0.9,1.1,0.8,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,5.0
2019,29,2180,UTA,Utah Jazz,Royce O'Neale,"June 5, 1993",25.0,NBA,SF,82,16,20.4,2.0,4.2,0.48,0.8,2.1,0.39,1.2,2.0,0.57,0.57,0.4,0.5,0.76,0.3,3.2,3.5,1.5,0.7,0.3,0.9,2.1,5.2
2020,29,2180,UTA,Utah Jazz,Royce O'Neale,"June 5, 1993",26.0,NBA,SF,71,62,28.9,2.2,5.1,0.43,1.3,3.4,0.38,0.9,1.7,0.55,0.56,0.6,0.8,0.76,0.4,5.1,5.5,2.5,0.8,0.5,0.9,2.8,6.3
2021,29,2180,UTA,Utah Jazz,Royce O'Neale,"June 5, 1993",27.0,NBA,SF,34,34,32.5,2.6,5.8,0.45,1.7,4.1,0.41,0.9,1.7,0.53,0.6,0.6,0.8,0.85,1.2,5.6,6.8,2.6,0.7,0.6,1.1,2.9,7.6
