SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,24,PHO,Shawn Marion,24,81,3373,21.3,0.54,0.25,0.2,6.6,19.4,13.0,10.4,2.9,2.1,9.0,23.3,7.3,5.8,13.0,0.19,3.9,1.8,5.6,6.5
2003,24,PHO,Stephon Marbury,25,81,3240,20.1,0.52,0.19,0.3,1.8,7.4,4.6,36.6,1.7,0.5,13.2,27.7,7.1,2.5,9.6,0.14,3.7,-0.8,2.9,4.0
2003,24,PHO,Amar'e Stoudemire,20,82,2570,16.2,0.53,0.01,0.58,10.9,20.9,15.9,5.0,1.3,2.5,15.3,21.5,2.6,3.6,6.2,0.12,-0.9,-0.4,-1.3,0.4
2003,24,PHO,Joe Johnson,21,82,2255,11.6,0.47,0.26,0.16,2.8,10.5,6.6,15.1,1.4,0.6,11.3,19.1,0.9,1.9,2.8,0.06,-1.0,-0.4,-1.4,0.4
2003,24,PHO,Bo Outlaw,31,80,1800,12.2,0.57,0.01,0.42,8.3,14.8,11.6,9.2,1.5,2.9,18.8,10.1,2.2,2.2,4.4,0.12,-1.2,1.8,0.6,1.2
2003,24,PHO,Anfernee Hardaway,31,58,1777,13.0,0.5,0.13,0.17,4.2,12.3,8.2,21.5,1.9,1.1,19.1,19.2,0.4,1.9,2.3,0.06,-1.0,0.9,-0.1,0.9
2003,24,PHO,Casey Jacobsen,21,72,1147,9.2,0.49,0.5,0.32,2.8,5.4,4.1,9.8,1.6,0.4,12.8,16.7,0.5,0.7,1.2,0.05,-1.9,-0.3,-2.3,-0.1
2003,24,PHO,Jake Voskuhl,25,65,947,11.8,0.6,0.0,0.59,11.5,15.4,13.4,5.7,1.0,2.3,19.0,12.0,1.5,1.0,2.5,0.13,-2.6,0.4,-2.2,0.0
2003,24,PHO,Scott Williams,34,69,872,9.7,0.44,0.01,0.14,9.2,15.8,12.5,4.1,1.6,1.8,9.3,17.6,0.1,1.1,1.1,0.06,-4.4,0.1,-4.2,-0.5
2003,24,PHO,Jake Tsakalidis,23,33,543,10.2,0.5,0.0,0.43,9.3,16.2,12.7,3.7,0.6,2.3,13.9,15.4,0.3,0.5,0.9,0.08,-3.4,0.1,-3.3,-0.2
2003,24,PHO,Dan Langhi,25,60,541,9.4,0.43,0.15,0.1,3.9,14.3,9.1,6.4,1.5,0.8,7.1,18.8,-0.1,0.6,0.4,0.04,-3.2,-0.4,-3.6,-0.2
2003,24,PHO,Tom Gugliotta,33,27,447,10.9,0.47,0.01,0.07,6.3,19.1,12.6,11.1,1.6,0.8,18.6,16.8,-0.2,0.6,0.4,0.04,-2.3,0.7,-1.6,0.0
2003,24,PHO,Randy Brown,34,32,262,7.2,0.42,0.0,0.28,1.3,10.0,5.6,19.2,3.4,0.6,26.0,11.2,-0.2,0.4,0.2,0.03,-6.0,2.8,-3.2,-0.1
2003,24,PHO,Alton Ford,21,11,31,-2.2,0.34,0.0,0.33,0.0,22.1,10.9,4.9,0.0,0.0,16.2,17.8,-0.1,0.0,-0.1,-0.11,-12.4,-2.2,-14.7,-0.1
