Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,15,3035,MEM,Memphis Grizzlies,Hakim Warrick,1982-07-08,23.0,NBA,PF,68.0,724.0,11.0,0.5,0.0,0.5,7.3,16.8,12.1,7.5,1.1,2.3,16.7,22.5,-0.3,1.1,0.8,0.05,-4.9,-0.1,-5.0,-0.5
2007,15,3035,MEM,Memphis Grizzlies,Hakim Warrick,1982-07-08,24.0,NBA,PF,82.0,2152.0,15.9,0.59,0.01,0.55,7.2,16.1,11.7,6.0,1.0,1.1,15.4,21.9,3.2,0.5,3.7,0.08,-0.3,-1.7,-2.0,0.0
2008,15,3035,MEM,Memphis Grizzlies,Hakim Warrick,1982-07-08,25.0,NBA,PF,75.0,1754.0,16.2,0.56,0.07,0.4,7.8,15.0,11.4,5.2,1.0,1.2,10.0,21.6,2.5,0.8,3.3,0.09,-0.3,-1.6,-1.9,0.0
2009,15,3035,MEM,Memphis Grizzlies,Hakim Warrick,1982-07-08,26.0,NBA,PF,82.0,2029.0,16.9,0.55,0.03,0.54,7.7,17.0,12.3,5.9,1.3,1.6,10.3,22.0,3.0,1.7,4.7,0.11,0.2,-0.9,-0.7,0.7
2010,31,3035,TOT,Total After Trade,Hakim Warrick,1982-07-08,27.0,NBA,PF,76.0,1557.0,15.6,0.55,0.01,0.5,9.0,13.9,11.4,5.6,0.8,0.9,10.7,21.8,2.2,1.8,4.0,0.12,-0.4,-0.9,-1.3,0.3
2010,17,3035,MIL,Milwaukee Bucks,Hakim Warrick,1982-07-08,27.0,NBA,PF,48.0,1024.0,15.6,0.54,0.02,0.46,9.2,14.6,11.8,5.8,0.9,0.8,11.2,22.6,1.2,1.3,2.5,0.12,-0.4,-0.5,-1.0,0.3
2010,5,3035,CHI,Chicago Bulls,Hakim Warrick,1982-07-08,27.0,NBA,PF,28.0,533.0,15.7,0.56,0.01,0.59,8.5,12.8,10.6,5.2,0.7,1.1,9.6,20.2,1.0,0.5,1.5,0.13,-0.3,-1.6,-1.9,0.0
2011,24,3035,PHO,Phoenix Suns,Hakim Warrick,1982-07-08,28.0,NBA,PF,80.0,1416.0,16.5,0.58,0.02,0.66,7.2,17.0,12.1,7.6,1.1,0.5,12.1,20.9,2.6,0.8,3.4,0.12,0.1,-1.0,-1.0,0.3
2012,24,3035,PHO,Phoenix Suns,Hakim Warrick,1982-07-08,29.0,NBA,PF,35.0,503.0,13.1,0.5,0.06,0.55,7.0,13.5,10.3,9.3,0.8,0.4,13.9,23.4,0.3,0.2,0.5,0.05,-1.1,-1.6,-2.7,-0.1
2013,31,3035,TOT,Total After Trade,Hakim Warrick,1982-07-08,30.0,NBA,PF,28.0,489.0,11.5,0.48,0.02,0.53,4.8,16.4,10.4,8.9,1.4,1.0,12.5,21.7,-0.1,0.1,0.0,-0.0,-2.8,-2.1,-4.8,-0.3
2013,19,3035,NOH,New Orleans Hornets,Hakim Warrick,1982-07-08,30.0,NBA,PF,1.0,7.0,28.8,0.69,0.0,1.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,19.1,0.0,0.0,0.1,0.35,6.7,7.3,14.0,0.0
2013,4,3035,CHA,Charlotte Bobcats,Hakim Warrick,1982-07-08,30.0,NBA,PF,27.0,482.0,11.3,0.47,0.02,0.53,4.8,16.6,10.6,9.0,1.3,1.0,12.6,21.7,-0.2,0.1,-0.1,-0.01,-2.9,-2.2,-5.1,-0.4
