Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,5,411,CHI,Chicago Bulls,24.0,NBA,C,29.0,0.0,10.9,1.8,4.6,0.39,0.0,0.0,,1.8,4.6,0.39,0.39,0.5,1.1,0.42,1.3,1.5,2.8,0.4,0.3,0.4,0.6,1.7,4.1
1985,7,411,DAL,Dallas Mavericks,25.0,NBA,C,56.0,35.0,15.4,1.2,2.6,0.45,0.0,0.0,,1.2,2.6,0.45,0.45,0.5,0.8,0.68,1.3,3.0,4.3,1.5,0.4,0.4,0.8,2.0,2.9
1986,31,411,TOT,Total After Trade,26.0,NBA,C,17.0,8.0,12.8,0.9,2.8,0.31,0.0,0.0,,0.9,2.8,0.31,0.31,0.6,1.1,0.58,1.0,2.1,3.1,0.9,0.3,0.3,0.5,2.2,2.4
1986,7,411,DAL,Dallas Mavericks,26.0,NBA,C,9.0,8.0,17.1,1.2,3.3,0.37,0.0,0.0,,1.2,3.3,0.37,0.37,0.7,1.2,0.55,1.0,2.7,3.7,1.2,0.3,0.2,0.8,2.9,3.1
1986,13,411,LAC,Los Angeles Clippers,26.0,NBA,C,8.0,0.0,8.0,0.5,2.3,0.22,0.0,0.0,,0.5,2.3,0.22,0.22,0.6,1.0,0.62,1.0,1.5,2.5,0.5,0.3,0.4,0.3,1.5,1.6
