PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Gary Payton,26,4,172,12.1,0.491,0.149,0.179,4.3,2.9,3.6,21.9,1.6,0.0,10.0,21.2,,0.1,0.1,0.2,0.066,,-0.1,-1.8,-1.9,0.0
Shawn Kemp,25,4,160,26.6,0.667,0.018000000000000002,0.684,13.0,24.2,18.5,12.8,2.7,4.3,16.8,25.3,,0.5,0.3,0.9,0.26,,4.7,2.7,7.4,0.4
Detlef Schrempf,32,4,153,13.3,0.555,0.316,0.42100000000000004,1.6,13.9,7.7,13.2,1.1,1.3,14.0,23.3,,0.1,0.2,0.3,0.099,,1.7,-1.0,0.7,0.1
Sam Perkins,33,4,141,14.4,0.552,0.45799999999999996,0.042,5.2,22.1,13.6,15.5,1.2,3.5,15.5,18.6,,0.1,0.2,0.3,0.10800000000000001,,2.1,1.3,3.4,0.2
Nate McMillan,30,4,113,15.0,0.39799999999999996,0.348,0.087,7.6,12.1,9.8,38.1,4.9,1.7,22.7,12.4,,0.1,0.2,0.3,0.126,,0.6,5.4,6.0,0.2
Vincent Askew,28,4,93,12.2,0.495,0.172,0.10300000000000001,14.5,5.4,10.0,14.0,1.8,0.0,9.0,16.3,,0.1,0.1,0.2,0.114,,0.6,-0.9,-0.3,0.0
Kendall Gill,26,4,72,10.5,0.43799999999999994,0.32,0.32,1.7,5.2,3.4,22.4,3.1,1.4,12.3,20.5,,0.0,0.1,0.1,0.046,,-1.5,1.1,-0.3,0.0
Ervin Johnson,27,4,54,11.8,0.42100000000000004,0.0,0.429,18.1,30.0,24.0,0.0,1.0,7.2,5.7,14.8,,0.0,0.1,0.2,0.149,,-5.9,0.6,-5.3,0.0
Byron Houston,25,1,1,-38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,,0.0,0.0,0.0,-0.94,,-31.8,-18.7,-50.5,0.0
Steve Scheffler,27,1,1,97.6,1.0,0.0,0.0,0.0,100.0,61.7,0.0,0.0,0.0,0.0,45.4,,0.0,0.0,0.0,1.632,,38.8,14.1,52.8,0.0
