Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,7,24,DAL,Dallas Mavericks,22.0,NBA,SF,51.0,1468.0,17.3,0.51,0.09,0.3,6.7,12.9,9.7,18.6,1.2,0.9,12.7,29.8,,1.0,0.8,1.9,0.06,,2.3,-1.6,0.7,1.0
1983,7,24,DAL,Dallas Mavericks,23.0,NBA,SF,81.0,2784.0,20.5,0.54,0.05,0.37,7.3,12.5,9.8,18.2,1.3,0.5,12.4,30.0,,5.9,1.0,6.9,0.12,,3.6,-1.9,1.7,2.6
1984,7,24,DAL,Dallas Mavericks,24.0,NBA,SF,79.0,2900.0,23.5,0.57,0.03,0.35,6.4,12.3,9.4,21.0,1.3,0.4,12.3,33.4,,7.0,2.0,9.0,0.15,,5.0,-1.2,3.7,4.1
1985,7,24,DAL,Dallas Mavericks,25.0,NBA,SF,80.0,2699.0,21.3,0.56,0.05,0.37,7.8,12.5,10.1,15.3,1.1,0.5,12.2,32.2,,5.3,1.9,7.2,0.13,,3.5,-1.7,1.8,2.6
1986,7,24,DAL,Dallas Mavericks,26.0,NBA,SF,74.0,2501.0,19.2,0.55,0.04,0.34,7.9,11.6,9.8,20.9,1.2,0.3,14.2,29.0,,3.7,0.9,4.7,0.09,,2.3,-2.1,0.3,1.4
1987,7,24,DAL,Dallas Mavericks,27.0,NBA,SF,80.0,2663.0,22.1,0.56,0.09,0.35,7.5,9.8,8.7,15.7,1.5,0.6,10.6,31.3,,6.8,2.1,8.9,0.16,,4.1,-1.1,3.1,3.4
1988,7,24,DAL,Dallas Mavericks,28.0,NBA,SF,77.0,2610.0,21.9,0.54,0.11,0.32,7.7,10.3,9.0,18.4,1.3,1.3,10.2,31.6,,6.5,2.3,8.8,0.16,,4.6,-0.8,3.8,3.9
1989,31,24,TOT,Total After Trade,29.0,NBA,SF,80.0,2597.0,16.4,0.52,0.14,0.31,6.4,10.0,8.3,17.9,0.9,0.8,12.6,27.4,,2.4,2.1,4.5,0.08,,1.4,-1.3,0.1,1.4
1989,7,24,DAL,Dallas Mavericks,29.0,NBA,SF,44.0,1529.0,17.3,0.51,0.12,0.29,6.6,10.3,8.5,21.5,0.9,1.1,13.0,30.5,,0.7,1.0,1.7,0.05,,1.5,-1.9,-0.4,0.6
1989,9,24,DET,Detroit Pistons,29.0,NBA,SF,36.0,1068.0,15.1,0.55,0.17,0.34,6.2,9.6,8.0,12.7,0.8,0.4,11.8,23.0,,1.7,1.1,2.8,0.13,,1.2,-0.3,0.9,0.8
1990,9,24,DET,Detroit Pistons,30.0,NBA,SF,78.0,2005.0,15.8,0.54,0.1,0.28,6.7,10.6,8.7,11.6,0.9,0.6,10.7,24.3,,3.1,2.5,5.7,0.14,,1.0,0.0,1.0,1.5
1991,9,24,DET,Detroit Pistons,31.0,NBA,SF,78.0,2006.0,16.7,0.53,0.09,0.35,7.6,13.7,10.7,11.6,1.2,0.6,10.9,25.7,,2.8,2.7,5.5,0.13,,1.2,0.2,1.4,1.7
1992,9,24,DET,Detroit Pistons,32.0,NBA,SF,75.0,1582.0,13.7,0.48,0.09,0.29,4.8,12.0,8.4,13.4,1.7,0.4,10.6,27.6,,0.1,2.0,2.2,0.07,,-1.7,0.1,-1.6,0.1
1993,9,24,DET,Detroit Pistons,33.0,NBA,SF,51.0,1056.0,13.7,0.52,0.2,0.31,4.3,12.0,8.0,15.3,0.8,0.4,12.4,22.2,,1.1,0.7,1.8,0.08,,0.3,-0.5,-0.2,0.5
1994,13,24,LAC,Los Angeles Clippers,34.0,NBA,SF,39.0,859.0,13.1,0.54,0.27,0.21,3.5,10.8,7.2,18.5,1.2,0.6,15.6,21.6,,0.6,0.3,0.9,0.05,,-0.5,-1.4,-1.8,0.0
