Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,29,2728,UTA,Utah Jazz,26.0,NBA,C,16.0,16.0,492.0,47.0,105.0,0.45,0.0,0.0,,47.0,105.0,0.45,0.45,33.0,50.0,0.66,61.0,74.0,135.0,7.0,3.0,20.0,24.0,73.0,127.0
1996,29,2728,UTA,Utah Jazz,28.0,NBA,C,18.0,18.0,276.0,23.0,53.0,0.43,0.0,1.0,0.0,23.0,52.0,0.44,0.43,5.0,9.0,0.56,26.0,28.0,54.0,2.0,5.0,22.0,19.0,58.0,51.0
2001,20,2728,NYK,New York Knicks,33.0,NBA,C,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
