Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1994,14,1221,LAL,Los Angeles Lakers,Antonio Harvey,1970-07-06,23.0,NBA,PF,27.0,6.0,247.0,5.9,16.1,0.37,0.0,0.0,,5.9,16.1,0.37,2.4,5.3,0.46,5.3,6.7,12.0,1.0,1.6,3.9,3.5,7.9,14.3,82.0,107.0
1995,14,1221,LAL,Los Angeles Lakers,Antonio Harvey,1970-07-06,24.0,NBA,PF,59.0,8.0,572.0,6.8,15.5,0.44,0.1,0.1,1.0,6.7,15.4,0.43,2.1,4.0,0.53,3.4,5.6,9.0,2.0,1.3,3.6,2.2,7.7,15.8,97.0,109.0
1996,31,1221,TOT,Total After Trade,Antonio Harvey,1970-07-06,25.0,NBA,PF,55.0,15.0,821.0,5.3,14.2,0.37,0.0,0.1,0.0,5.3,14.1,0.37,2.4,5.3,0.46,4.4,8.3,12.7,1.0,1.7,3.0,2.8,4.8,13.0,83.0,106.0
1996,15,1221,VAN,Vancouver Grizzlies,Antonio Harvey,1970-07-06,25.0,NBA,PF,18.0,6.0,410.0,5.0,12.2,0.41,0.0,0.3,0.0,5.0,12.0,0.42,2.6,5.5,0.46,3.5,8.6,12.1,1.2,1.8,2.7,2.3,4.9,12.6,87.0,105.0
1996,13,1221,LAC,Los Angeles Clippers,Antonio Harvey,1970-07-06,25.0,NBA,PF,37.0,9.0,411.0,5.5,16.2,0.34,0.0,0.0,,5.5,16.2,0.34,2.3,5.0,0.45,5.3,8.0,13.3,0.8,1.6,3.3,3.3,4.8,13.3,79.0,107.0
1997,21,1221,SEA,Seattle Supersonics,Antonio Harvey,1970-07-06,26.0,NBA,PF,6.0,0.0,26.0,10.2,22.5,0.46,0.0,0.0,,10.2,22.5,0.46,10.2,12.3,0.83,4.1,16.4,20.4,2.0,0.0,8.2,2.0,16.4,30.7,118.0,93.0
2000,25,1221,POR,Portland Trail Blazers,Antonio Harvey,1970-07-06,29.0,NBA,PF,19.0,0.0,137.0,6.6,11.7,0.57,0.0,0.0,,6.6,11.7,0.57,2.7,4.7,0.58,3.1,9.7,12.9,1.9,0.4,2.3,4.7,7.8,16.0,94.0,100.0
2001,25,1221,POR,Portland Trail Blazers,Antonio Harvey,1970-07-06,30.0,NBA,PF,12.0,0.0,72.0,9.7,20.9,0.46,0.0,0.0,,9.7,20.9,0.46,3.7,4.5,0.83,3.7,6.7,10.5,3.0,0.7,4.5,2.2,7.5,23.2,106.0,101.0
2002,21,1221,SEA,Seattle Supersonics,Antonio Harvey,1970-07-06,31.0,NBA,PF,5.0,3.0,47.0,4.6,13.8,0.33,0.0,0.0,,4.6,13.8,0.33,1.1,2.3,0.5,5.7,4.6,10.3,5.7,1.1,3.4,3.4,9.2,10.3,87.0,106.0
2003,1,1221,ATL,Atlanta Hawks,Antonio Harvey,1970-07-06,32.0,NBA,PF,4.0,0.0,32.0,3.3,8.2,0.4,0.0,0.0,,3.3,8.2,0.4,0.0,0.0,,1.6,8.2,9.9,0.0,1.6,6.6,4.9,11.5,6.6,55.0,100.0
