Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974,24.0,160,PHO,Phoenix Suns,22.0,NBA,PF,76,,26.1,4.1,10.4,0.399,,,,4.1,10.4,0.399,0.399,1.9,2.8,0.662,2.3,4.6,6.8,2.1,0.7,0.6,,3.8,10.1
1975,24.0,160,PHO,Phoenix Suns,23.0,NBA,SF,82,,27.3,5.1,11.1,0.461,,,,5.1,11.1,0.461,0.461,2.3,3.2,0.714,2.6,4.2,6.7,1.9,0.8,0.6,,3.3,12.5
1976,31.0,160,TOT,Total After Trade,24.0,NBA,SF,73,,21.5,3.0,6.5,0.462,,,,3.0,6.5,0.462,0.462,1.9,2.7,0.683,1.9,3.4,5.4,1.4,0.4,0.4,,3.0,7.9
1976,24.0,160,PHO,Phoenix Suns,24.0,NBA,SF,7,,9.7,1.1,3.7,0.308,,,,1.1,3.7,0.308,0.308,0.7,0.7,1.0,1.0,2.3,3.3,0.4,0.3,0.3,,1.9,3.0
1976,21.0,160,SEA,Seattle Supersonics,24.0,NBA,SF,66,,22.8,3.2,6.8,0.471,,,,3.2,6.8,0.471,0.471,2.0,2.9,0.675,2.0,3.6,5.6,1.5,0.4,0.4,,3.2,8.4
1977,31.0,160,TOT,Total After Trade,25.0,NBA,"PF,SF",77,,24.8,4.7,9.8,0.478,,,,4.7,9.8,0.478,0.478,2.9,4.0,0.723,2.4,3.7,6.1,1.3,0.8,0.6,,3.0,12.3
1977,21.0,160,SEA,Seattle Supersonics,25.0,NBA,PF,44,,18.1,3.1,6.4,0.488,,,,3.1,6.4,0.488,0.488,1.3,1.9,0.69,1.9,2.3,4.2,1.2,0.8,0.5,,2.6,7.5
1977,,160,NYN,None,25.0,NBA,SF,33,,33.8,6.8,14.4,0.473,,,,6.8,14.4,0.473,0.473,5.0,6.8,0.735,3.1,5.6,8.6,1.5,0.8,0.8,,3.6,18.6
1978,12.0,160,IND,Indiana Pacers,26.0,NBA,SF,82,,33.8,6.1,12.8,0.479,,,,6.1,12.8,0.479,0.479,3.1,4.2,0.743,2.2,5.2,7.4,2.9,1.2,0.6,2.7,4.1,15.3
1979,12.0,160,IND,Indiana Pacers,27.0,NBA,PF,81,,31.2,6.0,12.8,0.465,,,,6.0,12.8,0.465,0.465,2.8,4.2,0.672,2.8,5.2,8.0,2.8,1.2,0.8,2.4,3.9,14.7
1980,12.0,160,IND,Indiana Pacers,28.0,NBA,SF,77,,30.3,5.0,9.9,0.505,0.0,0.0,0.333,5.0,9.8,0.506,0.506,1.8,2.7,0.665,2.5,3.4,5.9,3.6,1.1,0.6,2.5,3.5,11.8
1981,12.0,160,IND,Indiana Pacers,29.0,NBA,SF,76,,31.3,5.7,11.6,0.489,0.0,0.1,0.0,5.7,11.5,0.492,0.489,2.6,3.7,0.708,2.0,3.6,5.6,3.2,1.1,1.1,2.6,3.7,14.0
1982,31.0,160,TOT,Total After Trade,30.0,NBA,SF,82,38.0,24.6,4.1,8.7,0.469,0.0,0.1,0.333,4.0,8.6,0.47,0.471,2.0,3.3,0.629,2.1,3.2,5.4,1.4,0.8,0.7,1.8,3.3,10.2
1982,12.0,160,IND,Indiana Pacers,30.0,NBA,SF,39,37.0,26.6,4.6,10.4,0.438,0.0,0.1,0.333,4.5,10.3,0.439,0.44,2.6,3.9,0.66,2.2,3.3,5.5,1.7,1.0,0.6,2.2,3.6,11.7
1982,23.0,160,PHI,Philadelphia 76Ers,30.0,NBA,SF,43,1.0,22.8,3.6,7.1,0.51,0.0,0.1,0.333,3.6,7.0,0.512,0.511,1.6,2.7,0.588,2.0,3.2,5.3,1.1,0.6,0.9,1.5,3.1,8.8
