SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,17,MIL,Andrew Bogut,23.0,78,78.0,2720,465,910,0.51,0,7,0.0,465,903,0.52,0.51,189,322,0.59,245,518,763,199,64,135,172,254,1119
2008,17,MIL,Michael Redd,28.0,72,71.0,2702,550,1243,0.44,130,359,0.36,420,884,0.48,0.5,402,490,0.82,85,224,309,247,65,13,181,120,1632
2008,17,MIL,Mo Williams,25.0,66,66.0,2410,441,919,0.48,89,231,0.38,352,688,0.51,0.53,166,194,0.86,37,193,230,419,78,10,182,188,1137
2008,17,MIL,Charlie Villanueva,23.0,76,31.0,1829,354,814,0.44,55,185,0.3,299,629,0.48,0.47,123,157,0.78,145,321,466,78,30,35,107,174,886
2008,17,MIL,Desmond Mason,30.0,59,56.0,1702,230,477,0.48,0,0,,230,477,0.48,0.48,114,173,0.66,75,181,256,121,40,30,83,106,574
2008,17,MIL,Yi Jianlian,20.0,66,49.0,1647,219,520,0.42,6,21,0.29,213,499,0.43,0.43,122,145,0.84,106,238,344,55,36,56,90,153,566
2008,17,MIL,Charlie Bell,28.0,68,5.0,1628,185,486,0.38,74,217,0.34,111,269,0.41,0.46,70,87,0.8,31,136,167,210,52,2,76,121,514
2008,17,MIL,Bobby Simmons,27.0,70,21.0,1521,209,496,0.42,60,171,0.35,149,325,0.46,0.48,53,70,0.76,67,159,226,80,50,5,78,140,531
2008,17,MIL,Royal Ivey,26.0,75,20.0,1437,149,378,0.39,35,107,0.33,114,271,0.42,0.44,85,117,0.73,38,80,118,160,45,7,75,166,418
2008,17,MIL,Michael Ruffin,31.0,46,2.0,632,33,62,0.53,0,0,,33,62,0.53,0.53,25,63,0.4,90,96,186,24,31,19,19,93,91
2008,17,MIL,Dan Gadzuric,29.0,51,4.0,534,64,154,0.42,0,1,0.0,64,153,0.42,0.42,33,63,0.52,67,77,144,11,20,24,34,83,161
2008,17,MIL,Ramon Sessions,21.0,17,7.0,450,51,117,0.44,3,7,0.43,48,110,0.44,0.45,32,41,0.78,8,50,58,127,17,3,36,26,137
2008,17,MIL,Jake Voskuhl,30.0,44,0.0,386,37,80,0.46,0,0,,37,80,0.46,0.46,24,29,0.83,30,67,97,13,9,21,29,83,98
2008,17,MIL,Awvee Storey,30.0,26,0.0,259,39,89,0.44,0,7,0.0,39,82,0.48,0.44,14,29,0.48,31,23,54,16,7,1,10,41,92
2008,17,MIL,Team Totals,,82,,19855,3026,6745,0.45,452,1313,0.34,2574,5432,0.47,0.48,1452,1980,0.73,1055,2363,3418,1760,544,361,1210,1748,7956
