SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,20,NYK,Jamal Crawford,27.0,80,80.0,3190,570,1391,0.41,176,494,0.36,394,897,0.44,0.47,329,381,0.86,37,170,207,398,81,17,192,144,1645
2008,20,NYK,David Lee,24.0,81,29.0,2356,341,618,0.55,0,2,0.0,341,616,0.55,0.55,194,237,0.82,242,482,724,95,55,29,97,210,876
2008,20,NYK,Zach Randolph,26.0,69,68.0,2244,486,1058,0.46,22,80,0.28,464,978,0.47,0.47,223,289,0.77,184,526,710,140,59,16,186,194,1217
2008,20,NYK,Nate Robinson,23.0,72,17.0,1883,331,782,0.42,97,292,0.33,234,490,0.48,0.48,154,196,0.79,51,171,222,212,60,1,103,186,913
2008,20,NYK,Quentin Richardson,27.0,65,65.0,1841,199,555,0.36,69,214,0.32,130,341,0.38,0.42,60,88,0.68,56,259,315,116,44,15,69,153,527
2008,20,NYK,Fred Jones,28.0,70,26.0,1757,182,432,0.42,74,192,0.38,108,240,0.45,0.51,94,126,0.75,30,140,170,166,48,18,78,140,532
2008,20,NYK,Eddy Curry,25.0,59,58.0,1530,297,544,0.55,0,0,,297,544,0.55,0.55,187,300,0.62,111,164,275,32,14,29,126,157,781
2008,20,NYK,Jared Jeffries,26.0,73,19.0,1325,108,270,0.4,4,25,0.16,104,245,0.42,0.41,49,93,0.53,118,125,243,66,36,23,64,132,269
2008,20,NYK,Renaldo Balkman,23.0,65,0.0,952,91,186,0.49,1,12,0.08,90,174,0.52,0.49,41,95,0.43,83,133,216,40,44,30,37,132,224
2008,20,NYK,Stephon Marbury,30.0,24,19.0,805,111,265,0.42,28,74,0.38,83,191,0.44,0.47,83,116,0.72,17,42,59,113,21,2,48,57,333
2008,20,NYK,Wilson Chandler,20.0,35,16.0,685,106,242,0.44,9,30,0.3,97,212,0.46,0.46,34,54,0.63,38,89,127,33,15,16,27,83,255
2008,20,NYK,Mardy Collins,23.0,46,8.0,634,57,175,0.33,8,32,0.25,49,143,0.34,0.35,23,38,0.6,19,56,75,89,24,8,56,56,145
2008,20,NYK,Malik Rose,33.0,49,3.0,494,66,180,0.37,2,7,0.29,64,173,0.37,0.37,37,51,0.72,31,72,103,28,16,7,40,80,171
2008,20,NYK,Randolph Morris,22.0,18,2.0,181,21,58,0.36,0,0,,21,58,0.36,0.36,14,29,0.48,12,25,37,2,4,2,9,37,56
2008,20,NYK,Jerome James,32.0,2,0.0,5,1,1,1.0,0,0,,1,1,1.0,1.0,2,2,1.0,0,3,3,0,0,0,0,0,4
2008,20,NYK,Team Totals,,82,,19880,2967,6757,0.44,490,1454,0.34,2477,5303,0.47,0.48,1524,2095,0.73,1029,2457,3486,1530,521,213,1187,1761,7948
