Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,21,OKC,Oklahoma City Thunder,Kevin Durant,22,78,3038,23.6,0.59,0.27,0.44,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,0.19,5.2,-0.3,4.9,5.3
2011,21,OKC,Oklahoma City Thunder,Russell Westbrook,22,82,2847,23.6,0.54,0.07,0.45,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,0.16,4.3,-0.1,4.2,4.4
2011,21,OKC,Oklahoma City Thunder,Serge Ibaka,21,82,2216,17.7,0.58,0.0,0.3,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,4.3,3.2,7.6,0.16,-0.2,0.7,0.5,1.4
2011,21,OKC,Oklahoma City Thunder,James Harden,21,82,2189,16.4,0.6,0.47,0.5,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,5.0,2.1,7.1,0.16,1.3,0.6,1.9,2.2
2011,21,OKC,Oklahoma City Thunder,Thabo Sefolosha,26,79,2049,10.4,0.55,0.31,0.24,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,1.6,2.5,4.1,0.1,-1.3,1.9,0.6,1.3
2011,21,OKC,Oklahoma City Thunder,Jeff Green,24,49,1815,12.9,0.53,0.3,0.29,3.8,13.5,8.8,7.9,1.1,0.8,9.8,19.3,1.9,1.4,3.3,0.09,-0.3,-0.9,-1.2,0.3
2011,21,OKC,Oklahoma City Thunder,Nick Collison,30,71,1524,10.8,0.6,0.0,0.3,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,2.1,1.5,3.6,0.11,-1.9,0.7,-1.2,0.3
2011,21,OKC,Oklahoma City Thunder,Eric Maynor,23,82,1200,11.7,0.48,0.29,0.18,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,0.7,0.8,1.5,0.06,-0.8,-1.1,-1.8,0.1
2011,21,OKC,Oklahoma City Thunder,Nenad Krstic,27,47,1018,12.5,0.53,0.0,0.22,9.2,14.4,11.9,3.0,0.9,1.2,9.0,16.4,1.2,0.8,2.0,0.1,-1.5,-1.4,-2.8,-0.2
2011,21,OKC,Oklahoma City Thunder,Daequan Cook,23,43,598,12.8,0.63,0.85,0.11,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,1.2,0.4,1.6,0.13,1.8,-0.7,1.1,0.5
2011,21,OKC,Oklahoma City Thunder,Nazr Mohammed,33,24,429,16.0,0.58,0.0,0.18,13.0,18.5,15.8,2.4,1.9,1.7,11.8,17.0,0.7,0.5,1.2,0.14,-1.3,-0.8,-2.1,0.0
2011,21,OKC,Oklahoma City Thunder,Kendrick Perkins,26,17,429,9.1,0.51,0.0,0.45,11.0,25.3,18.4,5.4,0.8,2.7,26.7,12.3,-0.1,0.6,0.4,0.05,-3.6,0.3,-3.4,-0.1
2011,21,OKC,Oklahoma City Thunder,D.J. White,24,23,219,10.1,0.47,0.0,0.15,6.6,20.7,13.9,2.9,1.4,2.7,9.2,15.8,0.0,0.3,0.3,0.06,-3.9,0.2,-3.7,-0.1
2011,21,OKC,Oklahoma City Thunder,Royal Ivey,29,25,155,8.2,0.53,0.42,0.05,1.6,10.2,6.0,6.8,2.0,0.5,11.4,12.8,0.1,0.1,0.2,0.06,-3.2,0.8,-2.3,0.0
2011,21,OKC,Oklahoma City Thunder,Cole Aldrich,22,18,142,7.0,0.54,0.0,0.27,11.1,17.5,14.4,4.0,1.8,3.6,32.3,7.9,0.0,0.2,0.2,0.07,-5.6,1.6,-4.0,-0.1
2011,21,OKC,Oklahoma City Thunder,Byron Mullens,21,13,85,3.5,0.37,0.0,0.5,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,-0.3,0.1,-0.2,-0.11,-9.2,-2.5,-11.7,-0.2
2011,21,OKC,Oklahoma City Thunder,Nate Robinson,26,4,30,3.3,0.39,0.53,0.27,0.0,3.8,2.0,31.6,0.0,0.0,10.7,28.4,0.0,0.0,0.0,-0.06,-7.8,-5.1,-12.9,-0.1
2011,21,OKC,Oklahoma City Thunder,Morris Peterson,33,4,23,1.7,0.4,0.2,0.0,0.0,14.8,7.6,6.4,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.02,-8.7,-1.0,-9.8,0.0
