SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,30,WAS,John Wall,20,69,2606,15.8,0.49,0.12,0.4,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,0.3,1.9,2.2,0.04,0.0,-0.8,-0.8,0.8
2011,30,WAS,JaVale McGee,23,79,2193,17.4,0.57,0.0,0.38,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,2.7,2.5,5.3,0.12,-0.7,0.4,-0.4,0.9
2011,30,WAS,Andray Blatche,24,64,2172,16.9,0.5,0.02,0.3,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,0.3,2.1,2.4,0.05,-0.3,-0.5,-0.9,0.6
2011,30,WAS,Nick Young,25,64,2034,14.5,0.54,0.29,0.24,1.4,8.6,4.9,6.6,1.1,0.6,8.0,24.4,2.3,0.4,2.8,0.06,0.6,-1.8,-1.3,0.4
2011,30,WAS,Kirk Hinrich,30,48,1471,13.5,0.55,0.26,0.24,1.0,9.3,5.0,22.7,1.9,0.5,14.8,17.1,1.7,0.6,2.3,0.08,-0.7,-0.3,-1.0,0.4
2011,30,WAS,Yi Jianlian,23,63,1112,10.1,0.46,0.04,0.26,7.8,18.0,12.7,3.5,1.2,2.2,11.6,17.4,-0.4,0.8,0.4,0.02,-3.7,-1.6,-5.3,-0.9
2011,30,WAS,Al Thornton,27,49,1069,11.8,0.52,0.08,0.33,4.7,12.2,8.3,7.7,1.3,0.6,10.5,17.3,0.9,0.4,1.3,0.06,-1.8,-0.9,-2.7,-0.2
2011,30,WAS,Trevor Booker,23,65,1063,15.3,0.58,0.0,0.4,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,1.8,0.8,2.6,0.12,-0.6,-0.3,-0.9,0.3
2011,30,WAS,Rashard Lewis,31,32,1014,12.8,0.54,0.4,0.16,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,0.8,0.7,1.5,0.07,-0.4,0.0,-0.3,0.4
2011,30,WAS,Jordan Crawford,22,26,867,12.6,0.46,0.24,0.18,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,-0.6,0.3,-0.3,-0.01,-1.2,-2.2,-3.4,-0.3
2011,30,WAS,Gilbert Arenas,29,21,726,14.0,0.5,0.44,0.2,0.9,10.4,5.5,27.5,2.1,1.3,16.5,26.2,0.0,0.4,0.4,0.02,0.4,-1.2,-0.8,0.2
2011,30,WAS,Maurice Evans,32,26,712,10.9,0.53,0.35,0.14,4.5,7.1,5.8,3.4,1.3,1.0,7.1,15.8,0.7,0.2,0.9,0.06,-1.1,-1.6,-2.7,-0.1
2011,30,WAS,Kevin Seraphin,21,58,635,8.4,0.48,0.0,0.21,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,-0.2,0.5,0.2,0.02,-5.8,-1.0,-6.9,-0.8
2011,30,WAS,Cartier Martin,26,52,542,11.7,0.52,0.54,0.22,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,0.5,0.3,0.8,0.07,0.2,-0.8,-0.6,0.2
2011,30,WAS,Hilton Armstrong,26,41,412,8.6,0.52,0.05,0.36,10.4,21.5,15.8,3.5,1.9,3.0,25.2,10.6,-0.1,0.4,0.4,0.04,-5.0,0.9,-4.2,-0.2
2011,30,WAS,Josh Howard,30,18,409,9.2,0.42,0.18,0.29,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,-0.5,0.3,-0.2,-0.03,-3.1,-0.7,-3.8,-0.2
2011,30,WAS,Othyus Jeffers,25,16,314,13.7,0.55,0.06,0.74,8.8,15.1,11.8,9.0,2.8,0.0,13.6,13.4,0.4,0.3,0.7,0.1,-1.4,0.0,-1.4,0.0
2011,30,WAS,Mustafa Shakur,26,22,159,6.8,0.39,0.17,0.25,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,-0.5,0.1,-0.4,-0.11,-4.7,-1.9,-6.6,-0.2
2011,30,WAS,Alonzo Gee,23,11,127,9.9,0.5,0.07,0.44,9.5,10.3,9.9,5.9,2.8,0.0,19.9,14.0,0.0,0.1,0.1,0.02,-2.6,-0.2,-2.8,0.0
2011,30,WAS,Larry Owens,28,5,112,11.0,0.55,0.38,0.19,1.0,10.6,5.6,9.5,3.2,3.4,15.1,13.1,0.0,0.1,0.1,0.06,-1.8,1.9,0.1,0.1
2011,30,WAS,Hamady N'Diaye,24,16,80,5.3,0.68,0.0,2.4,2.8,7.4,5.0,0.0,1.3,4.8,22.6,7.3,0.0,0.0,0.1,0.05,-6.9,0.6,-6.3,-0.1
2011,30,WAS,Lester Hudson,26,11,73,6.0,0.35,0.62,0.17,1.5,6.5,3.9,34.1,2.8,1.0,21.4,19.8,-0.2,0.0,-0.1,-0.08,-3.9,-0.4,-4.3,0.0
2011,30,WAS,Mike Bibby,32,2,29,1.1,0.11,0.44,0.0,0.0,12.2,5.9,37.8,1.8,0.0,10.0,15.2,-0.1,0.0,-0.1,-0.16,-8.4,-0.7,-9.1,-0.1
