Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,15,1703,MEM,Memphis Grizzlies,Acie Law,26,11,94,0.4,0.26,0.32,0.53,3.8,10.3,7.0,19.3,2.2,0.0,29.9,16.0,-0.4,0.1,-0.3,-0.14,-8.3,-0.9,-9.2,-0.2
2011,15,112,MEM,Memphis Grizzlies,Darrell Arthur,22,80,1609,15.7,0.53,0.01,0.22,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,1.5,2.2,3.8,0.11,-1.8,0.2,-1.6,0.2
2011,15,481,MEM,Memphis Grizzlies,DeMarre Carroll,24,7,39,12.4,0.51,0.0,0.22,6.1,18.6,12.3,7.3,1.3,2.1,0.0,11.4,0.1,0.0,0.1,0.14,-1.5,0.1,-1.4,0.0
2011,15,2960,MEM,Memphis Grizzlies,Greivis Vasquez,24,70,860,9.4,0.49,0.37,0.19,1.7,8.6,5.1,25.3,1.3,0.4,21.7,16.9,-0.1,0.7,0.5,0.03,-2.4,-0.9,-3.3,-0.3
2011,15,1143,MEM,Memphis Grizzlies,Hamed Haddadi,25,31,168,19.7,0.55,0.02,0.4,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,0.3,0.3,0.6,0.16,-1.1,-0.1,-1.1,0.0
2011,15,2834,MEM,Memphis Grizzlies,Hasheem Thabeet,23,45,369,4.9,0.49,0.0,0.9,7.7,16.7,12.1,1.4,1.3,3.3,23.8,8.7,-0.1,0.5,0.3,0.04,-6.3,0.8,-5.5,-0.3
2011,15,2678,MEM,Memphis Grizzlies,Ish Smith,22,15,113,4.3,0.37,0.06,0.34,1.0,4.3,2.6,18.8,2.3,0.0,17.8,17.9,-0.3,0.1,-0.2,-0.07,-7.0,-1.5,-8.5,-0.2
2011,15,3144,MEM,Memphis Grizzlies,Jason Williams,35,11,124,8.2,0.36,0.52,0.0,0.0,7.8,3.9,30.8,1.3,0.7,19.4,13.1,-0.1,0.1,0.0,0.0,-1.8,-1.5,-3.3,0.0
2011,15,2347,MEM,Memphis Grizzlies,Leon Powe,27,16,141,17.8,0.55,0.03,0.77,6.7,14.5,10.6,6.0,1.1,0.6,8.0,27.9,0.3,0.1,0.4,0.14,-1.7,-1.9,-3.5,-0.1
2011,15,1007,MEM,Memphis Grizzlies,Marc Gasol,26,81,2586,16.8,0.58,0.01,0.42,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4.0,3.9,7.9,0.15,0.3,2.0,2.3,2.8
2011,15,585,MEM,Memphis Grizzlies,Mike Conley,23,81,2872,15.9,0.52,0.23,0.26,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,0.11,0.7,0.5,1.2,2.3
2011,15,1886,MEM,Memphis Grizzlies,O.J. Mayo,23,71,1869,12.6,0.5,0.35,0.18,2.2,8.7,5.4,12.1,2.0,1.1,11.0,21.8,0.5,1.9,2.4,0.06,-0.4,-0.1,-0.6,0.7
2011,15,473,MEM,Memphis Grizzlies,Rodney Carney,26,2,5,20.4,0.33,0.33,0.0,23.7,0.0,12.0,0.0,10.4,0.0,0.0,27.1,0.0,0.0,0.0,0.07,-0.6,1.9,1.2,0.0
2011,15,1011,MEM,Memphis Grizzlies,Rudy Gay,24,54,2152,17.8,0.55,0.17,0.28,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,0.12,1.9,0.8,2.7,2.6
2011,15,3261,MEM,Memphis Grizzlies,Sam Young,25,78,1577,12.5,0.52,0.1,0.24,3.0,11.2,7.1,6.9,2.3,1.2,10.1,17.3,1.1,1.8,2.9,0.09,-1.6,0.7,-0.9,0.5
2011,15,189,MEM,Memphis Grizzlies,Shane Battier,32,23,557,10.6,0.53,0.42,0.17,6.8,13.0,9.9,7.9,1.5,1.5,12.9,10.1,0.5,0.6,1.1,0.1,-0.3,0.2,-0.1,0.3
2011,15,55,MEM,Memphis Grizzlies,Tony Allen,29,72,1494,18.3,0.56,0.05,0.37,5.5,9.9,7.7,10.9,4.5,2.4,13.1,19.9,2.0,2.7,4.7,0.15,0.1,3.5,3.6,2.1
2011,15,1262,MEM,Memphis Grizzlies,Xavier Henry,19,38,527,7.0,0.45,0.11,0.32,2.0,6.4,4.2,5.0,1.1,0.5,6.6,16.8,-0.1,0.3,0.2,0.02,-4.5,-0.8,-5.3,-0.4
2011,15,2395,MEM,Memphis Grizzlies,Zach Randolph,29,75,2724,22.6,0.55,0.04,0.33,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,6.8,3.7,10.5,0.18,3.8,-1.2,2.6,3.2
