Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
2001,ORL,Mike Miller,1,75.0,124,0.605,ROY
2001,NJN,Kenyon Martin,2,36.0,124,0.29,ROY
2001,GSW,Marc Jackson,3,7.0,124,0.056,ROY
2001,LAC,Darius Miles,4T,3.0,124,0.024,ROY
2001,TOR,Morris Peterson,4T,3.0,124,0.024,ROY
