Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,4,2191,CHA,Charlotte Bobcats,Emeka Okafor,"September 28, 1982",22.0,NBA,PF,73.0,73.0,2600.0,448.0,1003.0,0.45,0.0,1.0,0.0,448.0,1002.0,0.45,0.45,209.0,343.0,0.61,275.0,520.0,795.0,64.0,62.0,125.0,125.0,214.0,1105.0
2006,4,2191,CHA,Charlotte Bobcats,Emeka Okafor,"September 28, 1982",23.0,NBA,PF,26.0,25.0,874.0,131.0,316.0,0.42,0.0,0.0,,131.0,316.0,0.42,0.42,82.0,125.0,0.66,94.0,167.0,261.0,31.0,22.0,50.0,53.0,88.0,344.0
2007,4,2191,CHA,Charlotte Bobcats,Emeka Okafor,"September 28, 1982",24.0,NBA,C,67.0,65.0,2329.0,394.0,740.0,0.53,0.0,0.0,,394.0,740.0,0.53,0.53,175.0,295.0,0.59,258.0,499.0,757.0,80.0,57.0,172.0,111.0,210.0,963.0
2008,4,2191,CHA,Charlotte Bobcats,Emeka Okafor,"September 28, 1982",25.0,NBA,C,82.0,82.0,2718.0,460.0,860.0,0.54,0.0,0.0,,460.0,860.0,0.54,0.54,213.0,374.0,0.57,255.0,621.0,876.0,70.0,62.0,138.0,164.0,241.0,1133.0
2009,4,2191,CHA,Charlotte Bobcats,Emeka Okafor,"September 28, 1982",26.0,NBA,C,82.0,81.0,2691.0,433.0,772.0,0.56,0.0,0.0,,433.0,772.0,0.56,0.56,219.0,369.0,0.59,275.0,552.0,827.0,53.0,48.0,136.0,144.0,247.0,1085.0
2010,19,2191,NOH,New Orleans Hornets,Emeka Okafor,"September 28, 1982",27.0,NBA,C,82.0,82.0,2370.0,348.0,656.0,0.53,0.0,0.0,,348.0,656.0,0.53,0.53,154.0,274.0,0.56,251.0,491.0,742.0,55.0,54.0,127.0,111.0,218.0,850.0
2011,19,2191,NOH,New Orleans Hornets,Emeka Okafor,"September 28, 1982",28.0,NBA,C,72.0,72.0,2287.0,300.0,524.0,0.57,0.0,1.0,0.0,300.0,523.0,0.57,0.57,145.0,258.0,0.56,230.0,454.0,684.0,42.0,40.0,127.0,119.0,230.0,745.0
2012,19,2191,NOH,New Orleans Hornets,Emeka Okafor,"September 28, 1982",29.0,NBA,C,27.0,27.0,781.0,114.0,214.0,0.53,0.0,0.0,,114.0,214.0,0.53,0.53,38.0,74.0,0.51,70.0,143.0,213.0,24.0,16.0,26.0,37.0,73.0,266.0
2013,30,2191,WAS,Washington Wizards,Emeka Okafor,"September 28, 1982",30.0,NBA,C,79.0,77.0,2052.0,328.0,687.0,0.48,0.0,0.0,,328.0,687.0,0.48,0.48,109.0,191.0,0.57,199.0,493.0,692.0,93.0,45.0,77.0,107.0,145.0,765.0
2018,19,2191,NOP,New Orleans Pelicans,Emeka Okafor,"September 28, 1982",35.0,NBA,C,26.0,19.0,353.0,48.0,95.0,0.5,0.0,0.0,,48.0,95.0,0.5,0.5,18.0,22.0,0.82,47.0,73.0,120.0,8.0,8.0,25.0,13.0,30.0,114.0
