Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,3,593,NJN,New Jersey Nets,22.0,NBA,SG,81.0,,1980.0,7.0,14.9,0.47,0.1,0.5,0.24,6.9,14.4,0.48,2.4,3.3,0.73,1.7,2.5,4.3,5.4,2.6,0.7,3.2,3.6,16.4
1982,3,593,NJN,New Jersey Nets,23.0,NBA,PG,82.0,17.0,2090.0,6.7,13.8,0.48,0.1,0.5,0.23,6.5,13.3,0.49,2.0,2.8,0.73,0.9,1.8,2.7,5.5,2.5,0.4,3.0,3.4,15.5
1983,3,593,NJN,New Jersey Nets,24.0,NBA,PG,82.0,47.0,2625.0,6.1,13.5,0.45,0.1,0.5,0.21,6.0,13.0,0.46,2.6,3.3,0.77,1.0,2.3,3.3,6.1,2.7,0.7,3.3,2.9,14.8
1984,3,593,NJN,New Jersey Nets,25.0,NBA,PG,82.0,31.0,1870.0,5.9,13.2,0.44,0.2,0.9,0.24,5.6,12.3,0.46,1.8,2.4,0.75,1.0,2.0,3.0,6.9,3.2,0.7,2.7,3.5,13.7
1985,3,593,NJN,New Jersey Nets,26.0,NBA,PG,58.0,9.0,1063.0,7.2,15.3,0.47,0.1,0.8,0.09,7.1,14.6,0.49,1.6,1.8,0.87,0.7,2.4,3.1,5.4,2.5,0.3,2.5,3.3,16.0
1986,3,593,NJN,New Jersey Nets,27.0,NBA,PG,79.0,33.0,1965.0,4.9,11.5,0.43,0.2,1.0,0.21,4.7,10.5,0.45,1.5,2.0,0.76,0.9,2.3,3.2,7.1,2.9,0.4,2.4,3.2,11.5
1987,30,593,WSB,Washington Bullets,28.0,NBA,SG,82.0,2.0,1420.0,6.7,15.8,0.43,0.1,0.6,0.09,6.7,15.2,0.44,2.1,2.6,0.8,1.2,2.5,3.7,3.8,2.5,0.4,2.4,3.4,15.6
1989,31,593,TOT,Total After Trade,30.0,NBA,SG,66.0,4.0,1143.0,6.9,15.1,0.46,0.3,1.3,0.2,6.6,13.8,0.48,2.0,2.5,0.81,1.1,2.3,3.4,4.0,2.2,0.3,2.8,3.8,16.0
1989,27,593,SAS,San Antonio Spurs,30.0,NBA,SG,36.0,0.0,757.0,7.0,15.0,0.47,0.3,1.5,0.19,6.7,13.5,0.5,2.2,2.7,0.82,1.0,1.8,2.8,4.0,2.0,0.2,2.9,3.7,16.5
1989,8,593,DEN,Denver Nuggets,30.0,NBA,SG,30.0,4.0,386.0,6.6,15.2,0.44,0.2,0.9,0.2,6.4,14.3,0.45,1.6,2.1,0.77,1.2,3.3,4.5,4.0,2.6,0.6,2.4,4.1,15.0
