Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,29,2571,UTA,Utah Jazz,Danny Schayes,"May 10, 1959",22.0,NBA,C,82.0,20.0,1623.0,7.2,14.9,0.48,0.0,0.0,0.0,7.2,14.9,0.48,4.0,5.3,0.76,3.7,8.4,12.2,4.2,1.3,2.1,4.3,8.3,18.3,101.0,109.0
1983,31,2571,TOT,Total After Trade,Danny Schayes,"May 10, 1959",23.0,NBA,C,82.0,50.0,2284.0,6.6,14.5,0.46,0.0,0.0,0.0,6.6,14.5,0.46,4.4,5.7,0.77,3.9,8.4,12.3,4.0,1.0,1.9,4.9,6.3,17.6,95.0,105.0
1983,29,2571,UTA,Utah Jazz,Danny Schayes,"May 10, 1959",23.0,NBA,C,50.0,50.0,1638.0,6.3,14.0,0.45,0.0,0.0,0.0,6.3,14.0,0.45,4.3,5.3,0.8,3.7,8.5,12.3,4.5,1.1,1.9,5.3,5.9,16.9,93.0,104.0
1983,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",23.0,NBA,C,32.0,0.0,646.0,7.4,15.6,0.47,0.0,0.0,,7.4,15.6,0.47,4.7,6.6,0.71,4.2,8.2,12.3,2.7,1.0,2.0,3.8,7.2,19.4,101.0,108.0
1984,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",24.0,NBA,C,82.0,15.0,1420.0,5.6,11.4,0.49,0.0,0.1,0.0,5.6,11.3,0.5,6.6,8.3,0.79,4.4,8.8,13.3,2.8,1.0,1.8,3.6,9.4,17.8,111.0,110.0
1985,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",25.0,NBA,C,56.0,0.0,542.0,4.9,10.6,0.46,0.0,0.0,,4.9,10.6,0.46,6.5,8.0,0.81,3.9,7.9,11.8,3.1,1.6,2.1,3.6,8.1,16.4,110.0,106.0
1986,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",26.0,NBA,C,80.0,13.0,1654.0,6.0,12.0,0.5,0.0,0.0,0.0,6.0,11.9,0.5,5.9,7.6,0.78,4.2,7.7,11.9,2.1,1.1,1.7,2.9,8.1,17.9,114.0,105.0
1987,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",27.0,NBA,C,76.0,41.0,1556.0,6.1,11.8,0.52,0.0,0.0,,6.1,11.8,0.52,6.7,8.5,0.78,3.5,7.6,11.0,2.5,0.6,2.1,2.8,7.7,18.9,117.0,110.0
1988,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",28.0,NBA,PF,81.0,74.0,2166.0,7.6,14.0,0.54,0.0,0.0,0.0,7.6,14.0,0.54,8.5,10.2,0.84,4.2,9.7,13.9,2.2,1.3,1.9,3.3,6.8,23.7,122.0,104.0
1989,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",29.0,NBA,C,76.0,64.0,1918.0,7.4,14.1,0.52,0.1,0.2,0.33,7.3,13.9,0.52,7.7,9.4,0.83,3.3,8.3,11.6,2.4,1.0,1.9,3.7,7.4,22.6,114.0,106.0
1990,8,2571,DEN,Denver Nuggets,Danny Schayes,"May 10, 1959",30.0,NBA,C,53.0,22.0,1194.0,6.2,12.6,0.49,0.0,0.2,0.0,6.2,12.4,0.5,8.6,10.1,0.85,4.5,8.6,13.0,2.3,1.6,1.7,2.7,7.6,21.0,122.0,105.0
1991,17,2571,MIL,Milwaukee Bucks,Danny Schayes,"May 10, 1959",31.0,NBA,C,82.0,38.0,2228.0,6.7,13.4,0.5,0.0,0.1,0.0,6.7,13.3,0.5,6.1,7.4,0.84,3.9,8.1,12.0,2.2,1.2,1.4,2.4,5.9,19.5,119.0,107.0
