Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2017,12,IND,Indiana Pacers,Paul George,26,4,4,172,10.0,25.9,0.39,5.3,12.4,0.43,4.7,13.5,0.35,7.7,8.8,0.87,1.5,8.8,10.3,8.5,2.1,0.6,3.8,3.8,33.0,,116,117
2017,12,IND,Indiana Pacers,Jeff Teague,28,4,4,142,7.8,16.0,0.49,3.2,6.1,0.53,4.6,10.0,0.46,5.3,6.4,0.83,0.0,4.6,4.6,8.9,1.4,1.1,2.9,4.3,24.2,,129,120
2017,12,IND,Indiana Pacers,Thaddeus Young,28,4,4,140,7.6,14.1,0.54,0.4,1.4,0.25,7.2,12.7,0.57,1.8,3.6,0.5,8.0,5.1,13.0,3.6,2.9,0.4,2.2,4.0,17.4,,123,118
2017,12,IND,Indiana Pacers,Myles Turner,20,4,4,133,7.2,16.8,0.43,0.0,2.3,0.0,7.2,14.5,0.5,1.9,3.0,0.62,2.3,8.0,10.3,1.1,2.7,1.9,2.3,5.7,16.4,,93,114
2017,12,IND,Indiana Pacers,Lance Stephenson,26,4,0,107,12.8,25.1,0.51,3.3,8.5,0.39,9.5,16.6,0.57,1.4,1.9,0.75,0.5,9.5,9.9,5.2,0.9,0.0,1.9,5.2,30.3,,119,120
2017,12,IND,Indiana Pacers,C.J. Miles,29,4,2,82,6.8,14.8,0.46,3.1,9.9,0.31,3.7,4.9,0.75,1.2,1.2,1.0,2.5,2.5,4.9,0.6,1.2,0.6,1.2,7.4,17.9,,119,122
2017,12,IND,Indiana Pacers,Monta Ellis,31,4,2,76,5.3,13.3,0.4,1.3,5.3,0.25,4.0,8.0,0.5,2.7,3.3,0.8,0.7,4.7,5.3,3.3,1.3,0.7,2.7,3.3,14.7,,98,121
2017,12,IND,Indiana Pacers,Kevin Seraphin,27,4,0,59,10.3,22.3,0.46,0.0,0.0,,10.3,22.3,0.46,4.3,6.0,0.71,6.9,5.1,12.0,3.4,0.0,1.7,3.4,8.6,24.9,,107,122
2017,12,IND,Indiana Pacers,Glenn Robinson,23,3,0,31,9.8,9.8,1.0,3.3,3.3,1.0,6.5,6.5,1.0,1.6,3.3,0.5,0.0,4.9,4.9,1.6,0.0,0.0,0.0,3.3,24.5,,214,125
2017,12,IND,Indiana Pacers,Lavoy Allen,27,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.2,9.2,0.0,0.0,0.0,4.6,0.0,0.0,,0,123
2017,12,IND,Indiana Pacers,Aaron Brooks,32,1,0,7,14.5,21.7,0.67,7.2,14.5,0.5,7.2,7.2,1.0,0.0,0.0,,0.0,7.2,7.2,7.2,0.0,0.0,7.2,0.0,36.2,,121,124
