SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2017,2,BOS,Avery Bradley,26,18,18,645,9.5,21.6,0.44,3.2,9.0,0.35,6.3,12.5,0.51,1.7,2.1,0.78,1.4,4.2,5.6,3.2,1.8,0.2,2.5,3.2,23.9,,102,116
2017,2,BOS,Al Horford,30,18,18,610,9.3,15.9,0.58,2.3,4.4,0.52,7.0,11.6,0.61,1.8,2.4,0.76,2.6,7.3,9.9,8.1,1.3,1.2,2.8,2.8,22.7,,128,115
2017,2,BOS,Jae Crowder,26,18,18,596,7.5,17.2,0.44,2.7,7.5,0.35,4.8,9.6,0.5,3.4,4.1,0.83,1.7,8.1,9.9,4.1,1.6,0.5,1.0,4.5,21.0,,117,114
2017,2,BOS,Marcus Smart,22,18,3,538,4.5,12.7,0.35,2.8,6.9,0.4,1.7,5.8,0.3,3.0,4.8,0.64,2.2,5.9,8.1,8.1,2.6,1.5,3.6,4.8,14.7,,103,112
2017,2,BOS,Isaiah Thomas,27,15,15,521,10.9,25.6,0.42,3.5,10.6,0.33,7.4,15.0,0.49,8.9,10.9,0.82,0.5,4.1,4.6,9.8,1.3,0.2,4.9,3.4,34.2,,110,118
2017,2,BOS,Kelly Olynyk,25,18,2,346,9.5,18.5,0.51,2.2,6.9,0.32,7.2,11.5,0.63,3.3,4.4,0.73,2.1,6.4,8.4,5.0,1.9,2.1,3.3,6.9,24.4,,111,113
2017,2,BOS,Terry Rozier,22,17,0,277,6.1,15.1,0.4,2.6,7.0,0.37,3.5,8.1,0.43,3.0,3.7,0.8,2.2,5.9,8.1,5.9,2.0,0.7,1.8,3.7,17.7,,113,114
2017,2,BOS,Jaylen Brown,20,17,0,215,8.1,16.9,0.48,1.2,5.5,0.22,6.9,11.4,0.6,2.9,4.3,0.67,2.9,5.7,8.6,3.1,1.4,0.5,3.1,6.2,20.2,,102,116
2017,2,BOS,Gerald Green,31,13,7,192,9.1,19.2,0.47,5.6,12.0,0.47,3.5,7.2,0.48,2.1,2.4,0.89,0.5,4.8,5.3,2.4,0.8,0.3,1.9,5.6,25.8,,116,118
2017,2,BOS,Amir Johnson,29,14,9,142,5.4,10.8,0.5,0.4,1.1,0.33,5.0,9.7,0.52,1.8,2.9,0.62,6.1,4.7,10.8,1.1,1.4,2.2,2.2,8.6,13.0,,111,115
2017,2,BOS,Jonas Jerebko,29,12,0,128,6.0,12.4,0.48,2.0,6.0,0.33,4.0,6.4,0.62,3.2,3.2,1.0,2.8,8.8,11.6,4.8,2.0,1.2,2.4,5.2,17.2,,122,112
2017,2,BOS,Tyler Zeller,27,11,0,78,8.5,16.4,0.52,0.0,0.0,,8.5,16.4,0.52,3.9,5.2,0.75,5.2,7.2,12.5,5.2,0.0,1.3,2.6,4.6,21.0,,117,117
2017,2,BOS,James Young,21,10,0,39,6.6,19.7,0.33,6.6,18.3,0.36,0.0,1.3,0.0,0.0,0.0,,1.3,7.9,9.2,3.9,0.0,0.0,1.3,2.6,19.7,,103,118
2017,2,BOS,Jordan Mickey,22,2,0,18,5.7,14.2,0.4,0.0,0.0,,5.7,14.2,0.4,0.0,0.0,,0.0,14.2,14.2,0.0,0.0,2.8,2.8,8.5,11.4,,64,111
