Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2017.0,6.0,967,CLE,Cleveland Cavaliers,Channing Frye,33.0,12.0,0.0,154.0,10.0,19.4,0.52,6.5,12.6,0.51,3.5,6.8,0.52,1.9,2.3,0.86,0.0,7.1,7.1,4.2,1.0,1.3,0.6,3.5,28.4,142.0,113.0
2017.0,6.0,1532,CLE,Cleveland Cavaliers,Dahntay Jones,36.0,10.0,0.0,33.0,7.5,15.1,0.5,1.5,3.0,0.5,6.0,12.0,0.5,7.5,7.5,1.0,1.5,9.0,10.5,1.5,0.0,1.5,1.5,10.5,24.1,132.0,113.0
2017.0,6.0,3132,CLE,Cleveland Cavaliers,Deron Williams,32.0,18.0,0.0,262.0,5.3,12.1,0.44,2.3,5.9,0.39,3.0,6.3,0.48,1.9,2.1,0.91,0.6,3.8,4.4,7.2,1.9,0.2,3.2,5.5,14.8,111.0,114.0
2017.0,6.0,3133,CLE,Cleveland Cavaliers,Derrick Williams,25.0,8.0,0.0,38.0,10.5,19.6,0.53,3.9,6.5,0.6,6.5,13.1,0.5,2.6,2.6,1.0,1.3,2.6,3.9,5.2,0.0,1.3,3.9,0.0,27.5,120.0,118.0
2017.0,6.0,2620,CLE,Cleveland Cavaliers,Iman Shumpert,26.0,17.0,0.0,275.0,4.5,10.8,0.42,1.8,4.7,0.38,2.7,6.1,0.44,2.5,3.1,0.82,1.1,7.4,8.5,2.9,1.8,0.5,1.1,5.8,13.4,118.0,112.0
2017.0,6.0,2679,CLE,Cleveland Cavaliers,J.R. Smith,31.0,18.0,18.0,487.0,5.1,10.1,0.5,4.1,8.2,0.5,1.0,1.9,0.53,0.5,1.1,0.46,0.5,3.8,4.3,1.3,1.3,0.6,1.2,4.2,14.8,127.0,115.0
2017.0,6.0,1547,CLE,Cleveland Cavaliers,James Jones,36.0,8.0,0.0,30.0,1.7,8.3,0.2,0.0,5.0,0.0,1.7,3.3,0.5,0.0,0.0,,1.7,5.0,6.6,0.0,0.0,0.0,3.3,5.0,3.3,41.0,118.0
2017.0,6.0,1779,CLE,Cleveland Cavaliers,Kevin Love,28.0,18.0,18.0,578.0,8.2,18.7,0.44,4.3,9.5,0.45,3.9,9.2,0.42,5.4,6.4,0.84,3.1,13.3,16.4,2.6,1.8,1.4,2.7,4.0,26.0,120.0,107.0
2017.0,6.0,1651,CLE,Cleveland Cavaliers,Kyle Korver,35.0,18.0,0.0,326.0,5.2,12.2,0.42,4.1,10.5,0.39,1.1,1.7,0.64,1.5,1.5,1.0,0.3,4.3,4.6,2.0,1.1,0.8,1.1,3.4,16.0,123.0,115.0
2017.0,6.0,1386,CLE,Cleveland Cavaliers,Kyrie Irving,24.0,18.0,18.0,653.0,13.2,28.2,0.47,3.3,9.0,0.37,9.8,19.2,0.51,5.8,6.4,0.9,1.0,2.9,3.9,7.2,1.7,0.6,3.7,2.9,35.5,116.0,115.0
2017.0,6.0,1428,CLE,Cleveland Cavaliers,LeBron James,32.0,18.0,18.0,744.0,14.5,25.6,0.56,2.9,7.1,0.41,11.6,18.5,0.62,7.5,10.8,0.7,1.3,9.7,11.0,9.4,2.3,1.5,4.8,2.9,39.5,125.0,108.0
2017.0,6.0,1444,CLE,Cleveland Cavaliers,Richard Jefferson,36.0,14.0,0.0,179.0,4.4,10.5,0.42,1.4,5.3,0.26,3.1,5.3,0.58,5.0,7.8,0.64,2.8,4.2,6.9,1.9,0.6,0.8,2.2,8.3,15.3,111.0,116.0
2017.0,6.0,2876,CLE,Cleveland Cavaliers,Tristan Thompson,25.0,18.0,18.0,562.0,4.8,8.1,0.59,0.0,0.0,,4.8,8.1,0.59,3.5,5.3,0.67,6.1,7.2,13.3,2.3,0.8,1.1,1.9,3.2,13.1,133.0,113.0
