Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2843,Charles Thomas,"October 3, 1969",36,0,156,6.0,17.1,0.35,0.7,5.7,0.12,5.4,11.4,0.47,3.4,5.0,0.68,2.0,5.4,7.4,7.4,1.3,0.3,5.7,6.7,16.1,84.0,107.0
