Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,21,SEA,Seattle Supersonics,Derrick McKey,23,80,80,2748,6.1,12.4,0.49,0.0,0.3,0.13,6.1,12.1,0.5,4.1,5.3,0.78,2.2,4.2,6.4,2.4,1.1,1.1,2.5,3.2,16.4
1990,21,SEA,Seattle Supersonics,Michael Cage,28,82,82,2595,4.5,8.9,0.5,0.0,0.0,,4.5,8.9,0.5,2.1,2.9,0.7,4.2,7.1,11.4,1.0,1.1,0.6,1.3,3.2,11.1
1990,21,SEA,Seattle Supersonics,Xavier McDaniel,26,69,67,2432,9.0,18.3,0.5,0.1,0.3,0.29,9.0,18.0,0.5,3.6,4.9,0.73,2.4,4.2,6.6,2.5,1.1,0.5,2.8,3.4,21.8
1990,21,SEA,Seattle Supersonics,Nate McMillan,25,82,69,2338,3.2,6.7,0.47,0.2,0.5,0.36,3.0,6.3,0.48,1.5,2.4,0.64,2.0,4.2,6.2,9.2,2.2,0.6,2.9,4.4,8.1
1990,21,SEA,Seattle Supersonics,Dale Ellis,29,55,49,2033,8.9,17.9,0.5,1.7,4.5,0.38,7.2,13.4,0.54,3.4,4.2,0.82,1.6,2.6,4.2,1.9,1.0,0.1,2.1,2.2,22.9
1990,21,SEA,Seattle Supersonics,Dana Barros,22,81,25,1630,6.6,16.3,0.4,2.1,5.3,0.4,4.5,11.0,0.41,2.0,2.4,0.81,0.8,2.1,2.9,4.5,1.2,0.0,2.7,2.1,17.3
1990,21,SEA,Seattle Supersonics,Sedale Threatt,28,65,18,1481,7.4,14.6,0.51,0.2,0.8,0.25,7.2,13.8,0.52,3.2,3.8,0.83,1.0,1.8,2.8,5.3,1.6,0.2,1.9,4.0,18.1
1990,21,SEA,Seattle Supersonics,Shawn Kemp,20,81,1,1120,6.5,13.6,0.48,0.1,0.4,0.17,6.5,13.2,0.49,3.8,5.1,0.74,4.7,6.4,11.1,0.8,1.5,2.3,3.4,6.6,16.9
1990,21,SEA,Seattle Supersonics,Olden Polynice,25,79,7,1085,5.2,9.6,0.54,0.0,0.1,0.5,5.1,9.5,0.54,1.6,3.3,0.48,4.2,5.7,10.0,0.5,0.8,0.7,1.2,6.2,11.9
1990,21,SEA,Seattle Supersonics,Brad Sellers,27,45,0,587,5.2,12.1,0.42,0.0,0.2,0.0,5.2,12.0,0.43,3.0,3.7,0.8,1.9,2.4,4.3,2.0,0.7,1.2,2.1,3.9,13.3
1990,21,SEA,Seattle Supersonics,Avery Johnson,24,53,10,575,3.4,8.9,0.39,0.1,0.3,0.25,3.4,8.6,0.39,1.8,2.5,0.72,1.3,1.4,2.7,10.1,1.6,0.1,3.0,3.4,8.8
1990,21,SEA,Seattle Supersonics,Quintin Dailey,29,30,2,491,7.1,17.6,0.4,0.1,0.4,0.2,7.0,17.2,0.41,3.8,4.8,0.79,1.3,2.4,3.7,2.5,0.9,0.0,2.5,4.6,18.1
1990,21,SEA,Seattle Supersonics,Jim Farmer,25,38,0,400,8.0,18.3,0.44,0.7,2.4,0.3,7.3,15.8,0.46,5.1,7.2,0.71,1.5,2.3,3.9,2.3,1.5,0.1,2.4,4.0,21.9
1990,21,SEA,Seattle Supersonics,Steve Johnson,32,21,0,242,7.1,13.4,0.53,0.0,0.0,,7.1,13.4,0.53,3.1,5.2,0.6,2.8,4.6,7.4,2.4,0.4,0.7,3.7,7.7,17.4
1990,21,SEA,Seattle Supersonics,Scott Meents,26,26,0,148,4.6,10.7,0.43,0.0,0.0,,4.6,10.7,0.43,4.1,5.6,0.74,1.7,5.6,7.3,1.7,1.0,0.7,2.2,2.9,13.4
