SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,5,CHI,Michael Jordan,26,82,82,3197,11.6,22.1,0.53,1.0,2.8,0.38,10.6,19.4,0.55,6.7,7.9,0.85,1.6,4.8,6.4,5.8,2.6,0.6,2.8,2.7,31.0
1990,5,CHI,Scottie Pippen,24,82,82,3148,6.4,13.2,0.49,0.3,1.3,0.25,6.1,11.9,0.51,2.3,3.4,0.68,1.7,4.5,6.3,5.1,2.4,1.2,3.2,3.4,15.4
1990,5,CHI,Horace Grant,24,80,80,2753,5.8,11.2,0.52,0.0,0.0,,5.8,11.2,0.52,2.3,3.3,0.7,3.1,5.1,8.2,3.0,1.2,1.1,1.4,3.0,14.0
1990,5,CHI,John Paxson,29,82,82,2365,5.6,10.8,0.52,0.5,1.4,0.36,5.1,9.4,0.54,0.9,1.0,0.82,0.4,1.4,1.8,5.1,1.3,0.1,1.3,2.7,12.5
1990,5,CHI,Bill Cartwright,32,71,71,2160,4.9,10.0,0.49,0.0,0.0,,4.9,10.0,0.49,3.8,4.7,0.81,2.3,5.5,7.7,2.4,0.6,0.6,2.0,4.1,13.5
1990,5,CHI,Stacey King,23,82,2,1777,5.4,10.7,0.5,0.0,0.0,0.0,5.4,10.7,0.5,3.9,5.4,0.73,3.4,4.4,7.8,1.8,0.8,1.2,2.4,4.4,14.7
1990,5,CHI,B.J. Armstrong,22,81,0,1291,5.3,10.9,0.48,0.1,0.2,0.5,5.2,10.8,0.48,1.9,2.2,0.88,0.5,2.3,2.8,5.5,1.3,0.2,2.3,2.9,12.6
1990,5,CHI,Craig Hodges,29,63,0,1055,4.9,11.3,0.44,3.0,6.2,0.48,2.0,5.1,0.39,1.0,1.1,0.91,0.4,1.4,1.8,3.8,1.0,0.1,1.0,3.0,13.9
1990,5,CHI,Will Perdue,24,77,11,884,4.5,10.9,0.41,0.0,0.2,0.0,4.5,10.7,0.42,2.9,4.2,0.69,3.6,5.1,8.7,1.9,0.8,1.1,2.6,6.1,12.0
1990,5,CHI,Ed Nealy,29,46,0,503,2.6,5.0,0.53,0.0,0.1,0.0,2.6,4.9,0.54,2.1,2.9,0.73,3.3,6.6,9.9,2.0,1.1,0.3,1.2,4.8,7.4
1990,5,CHI,Charles Davis,31,53,0,429,4.9,13.3,0.37,0.6,2.1,0.28,4.3,11.2,0.38,0.6,0.7,0.88,2.1,4.7,6.8,1.5,0.8,0.7,1.7,4.4,10.9
1990,5,CHI,Jeff Sanders,24,31,0,182,2.6,7.9,0.32,0.0,0.0,,2.6,7.9,0.32,0.4,0.8,0.5,3.4,4.4,7.7,1.8,0.8,0.8,3.0,5.3,5.5
1990,5,CHI,Jack Haley,26,11,0,58,5.6,12.4,0.45,0.0,0.0,,5.6,12.4,0.45,4.3,4.3,1.0,4.3,6.8,11.2,2.5,0.0,0.6,4.3,4.3,15.5
1990,5,CHI,Clifford Lett,24,4,0,28,2.6,10.3,0.25,0.0,0.0,,2.6,10.3,0.25,0.0,0.0,,0.0,0.0,0.0,1.3,0.0,0.0,2.6,10.3,5.1
