Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2157,17,0.0,189.0,3.4,8.2,0.41,0.0,0.0,0,3.4,8.2,0.41,0.8,1.1,0.73,1.9,6.3,8.2,1.1,0.6,2.3,3.6,7.8,7.6
