Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,24.0,IND,NBA,PG,82.0,2912.0,13.6,0.495,0.036,0.304,3.5,4.5,4.0,20.3,1.7,0.4,13.3,20.2,,3.1,1.3,4.4,0.073,,-0.4,-1.5,-2.0,0.0
1981,25.0,IND,NBA,PG,76.0,2536.0,15.2,0.522,0.036,0.326,2.3,5.0,3.7,26.4,1.8,0.3,13.7,19.2,,4.1,1.6,5.7,0.107,,0.7,-1.0,-0.3,1.1
1982,26.0,IND,NBA,SG,82.0,2664.0,15.2,0.526,0.023,0.342,2.9,4.4,3.6,20.4,1.4,0.2,12.3,23.7,,3.0,2.1,5.1,0.091,,0.6,-1.1,-0.6,1.0
1983,27.0,ATL,NBA,SG,53.0,1465.0,16.8,0.521,0.032,0.363,2.7,6.6,4.6,32.0,1.4,0.3,14.8,21.9,,2.3,1.2,3.5,0.113,,1.8,-0.9,0.9,1.1
1984,28.0,ATL,NBA,PG,75.0,2079.0,14.3,0.507,0.01,0.32,2.9,4.8,3.8,24.4,1.5,0.2,12.8,21.7,,1.9,1.4,3.3,0.075,,0.4,-1.3,-0.9,0.6
1985,29.0,CLE,NBA,PG,76.0,1920.0,14.7,0.51,0.058,0.379,2.0,4.7,3.4,31.6,1.1,0.1,14.1,22.5,,2.3,0.8,3.0,0.076,,1.2,-1.9,-0.7,0.6
1986,30.0,TOT,NBA,SG,66.0,1014.0,13.8,0.515,0.038,0.401,0.9,5.1,3.0,29.1,1.7,0.2,16.2,19.5,,1.0,0.7,1.7,0.078,,-0.1,-0.5,-0.6,0.4
1986,30.0,CLE,NBA,SG,39.0,612.0,13.7,0.502,0.046,0.333,1.1,5.4,3.2,24.1,1.9,0.4,12.8,20.8,,0.5,0.4,0.9,0.067,,-0.6,-0.2,-0.8,0.2
1986,30.0,ATL,NBA,SG,27.0,402.0,13.9,0.542,0.019,0.551,0.6,4.6,2.6,36.9,1.6,0.0,22.2,17.4,,0.5,0.3,0.8,0.095,,0.7,-1.0,-0.3,0.2
