Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,22.0,KCK,NBA,PF,82.0,61.0,1643.0,4.0,6.8,0.595,0.0,0.0,,4.0,6.8,0.595,1.9,3.1,0.614,4.7,8.6,13.3,1.7,1.9,0.3,1.4,6.8,10.0,,125.0,103.0
1984,23.0,KCK,NBA,PF,71.0,1.0,960.0,3.1,6.1,0.5,0.0,0.0,,3.1,6.1,0.5,2.3,2.9,0.8,3.5,7.2,10.8,2.4,2.0,0.4,1.6,6.7,8.5,,117.0,106.0
1985,24.0,KCK,NBA,PF,22.0,0.0,225.0,5.3,9.0,0.591,0.0,0.0,,5.3,9.0,0.591,2.0,3.9,0.526,3.1,5.9,9.0,3.7,0.6,0.2,2.5,5.3,12.7,,112.0,114.0
1987,26.0,SAS,NBA,PF,60.0,7.0,980.0,4.0,9.2,0.438,0.2,1.5,0.129,3.9,7.8,0.497,2.5,3.3,0.739,4.6,9.1,13.7,4.0,1.9,0.5,1.7,6.9,10.7,,114.0,109.0
1988,27.0,SAS,NBA,PF,68.0,1.0,837.0,2.7,6.0,0.459,0.1,0.1,0.5,2.7,5.9,0.458,2.3,3.5,0.651,4.5,7.7,12.2,2.7,1.6,0.3,1.5,5.2,7.8,,116.0,112.0
1989,28.0,TOT,NBA,PF,43.0,0.0,258.0,2.4,6.6,0.361,0.0,0.4,0.0,2.4,6.2,0.382,0.7,1.6,0.444,4.0,10.2,14.3,2.6,1.3,0.2,1.3,8.2,5.5,,98.0,105.0
1989,28.0,CHI,NBA,PF,13.0,0.0,94.0,2.6,3.7,0.714,0.0,0.0,,2.6,3.7,0.714,0.5,1.1,0.5,2.1,10.0,12.1,3.2,1.6,0.5,0.5,12.1,5.8,,145.0,106.0
1989,28.0,PHO,NBA,PF,30.0,0.0,164.0,2.2,8.1,0.276,0.0,0.6,0.0,2.2,7.6,0.296,0.8,2.0,0.429,5.0,10.4,15.4,2.2,1.1,0.0,1.7,6.2,5.3,,86.0,105.0
1990,29.0,CHI,NBA,PF,46.0,0.0,503.0,3.7,6.9,0.529,0.0,0.2,0.0,3.7,6.7,0.544,3.0,4.0,0.732,4.5,9.1,13.6,2.8,1.6,0.4,1.7,6.6,10.3,,124.0,108.0
1991,30.0,PHO,NBA,PF,55.0,0.0,573.0,3.7,8.0,0.464,0.4,1.3,0.313,3.3,6.7,0.494,2.3,3.2,0.737,3.6,8.9,12.5,3.0,2.0,0.3,1.6,3.8,10.2,,117.0,105.0
1992,31.0,PHO,NBA,PF,52.0,4.0,505.0,5.9,11.6,0.512,1.9,4.8,0.4,4.0,6.8,0.592,1.5,2.3,0.667,2.4,8.2,10.6,3.5,1.5,0.2,1.6,4.3,15.3,,123.0,106.0
1993,32.0,TOT,NBA,PF,41.0,4.0,308.0,4.1,11.0,0.377,1.3,4.3,0.296,2.9,6.7,0.429,1.4,1.9,0.75,1.9,8.3,10.2,2.4,1.9,0.3,1.1,6.5,11.0,,107.0,108.0
1993,32.0,GSW,NBA,PF,30.0,4.0,229.0,3.4,9.7,0.348,1.5,4.6,0.318,1.9,5.1,0.375,1.5,2.1,0.7,1.7,8.4,10.1,2.7,1.9,0.2,1.1,7.4,9.7,,107.0,108.0
1993,32.0,CHI,NBA,PF,11.0,0.0,79.0,6.6,15.1,0.435,0.7,3.3,0.2,5.9,11.8,0.5,1.3,1.3,1.0,2.6,7.9,10.5,1.3,2.0,0.7,1.3,3.9,15.1,,106.0,105.0
