Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,23.0,PHO,NBA,PG,26.0,0.0,157.0,5.9,13.5,0.435,2.3,5.0,0.471,3.5,8.5,0.414,1.8,2.6,0.667,0.9,4.1,5.0,7.0,2.0,0.0,1.8,3.5,15.8,,116.0,107.0
1990,24.0,CLE,NBA,PG,78.0,5.0,1664.0,5.8,13.1,0.444,2.2,4.4,0.507,3.6,8.7,0.413,1.9,2.2,0.863,0.4,2.6,3.0,7.5,1.4,0.2,2.2,1.8,15.8,,114.0,111.0
1991,25.0,CLE,NBA,PG,57.0,4.0,905.0,5.5,12.4,0.444,1.6,3.5,0.452,4.0,9.0,0.441,2.5,3.0,0.849,0.3,1.8,2.1,7.3,1.6,0.2,2.2,2.9,15.1,,111.0,113.0
1992,26.0,CLE,NBA,PG,48.0,20.0,847.0,7.2,14.1,0.511,1.9,4.4,0.432,5.3,9.7,0.546,2.7,3.2,0.833,0.8,3.8,4.7,6.6,1.6,0.6,1.8,1.7,19.0,,124.0,111.0
1993,27.0,TOT,NBA,"PG,SG",52.0,0.0,481.0,5.5,12.7,0.434,0.6,2.7,0.231,4.9,10.0,0.49,2.3,2.5,0.917,0.5,4.2,4.7,7.3,1.0,0.1,2.8,3.7,13.9,,104.0,111.0
1993,27.0,CLE,NBA,PG,5.0,0.0,41.0,6.2,12.3,0.5,0.0,2.5,0.0,6.2,9.9,0.625,2.5,2.5,1.0,0.0,8.6,8.6,13.6,2.5,0.0,2.5,2.5,14.8,,120.0,104.0
1993,27.0,ORL,NBA,SG,47.0,0.0,440.0,5.4,12.7,0.429,0.7,2.7,0.25,4.8,10.0,0.477,2.3,2.5,0.909,0.6,3.7,4.3,6.7,0.9,0.1,2.8,3.9,13.8,,103.0,111.0
1994,28.0,CHI,NBA,PG,82.0,0.0,2036.0,7.4,14.8,0.497,1.3,3.2,0.419,6.0,11.6,0.519,2.1,2.5,0.856,0.7,2.7,3.4,5.4,1.9,0.1,1.5,2.5,18.2,,121.0,106.0
1995,29.0,CHI,NBA,PG,82.0,0.0,1839.0,7.4,14.0,0.527,2.5,4.8,0.524,4.9,9.2,0.529,1.8,2.3,0.778,0.6,2.8,3.4,4.3,1.2,0.1,1.4,3.2,19.1,,129.0,109.0
1996,30.0,CHI,NBA,PG,82.0,0.0,1919.0,6.7,13.2,0.506,3.3,6.5,0.515,3.3,6.7,0.498,2.1,2.3,0.929,0.7,2.3,3.0,5.3,1.7,0.1,1.2,3.0,18.9,,141.0,106.0
1997,31.0,CHI,NBA,PG,82.0,0.0,1861.0,7.1,13.4,0.533,3.2,6.8,0.464,4.0,6.6,0.604,1.5,1.9,0.806,0.8,2.9,3.7,5.0,1.9,0.1,1.2,2.8,19.0,,137.0,106.0
1998,32.0,CHI,NBA,PG,50.0,0.0,1119.0,6.6,14.6,0.454,2.7,6.3,0.438,3.9,8.3,0.465,2.2,2.4,0.918,0.7,3.0,3.7,4.6,1.3,0.2,1.3,3.4,18.1,,124.0,105.0
1999,33.0,SAS,NBA,PG,44.0,0.0,734.0,5.0,12.8,0.391,1.8,5.9,0.313,3.2,6.9,0.457,2.3,2.6,0.886,0.4,2.8,3.2,3.6,1.7,0.2,1.6,2.1,14.2,,105.0,100.0
2001,35.0,SAS,NBA,PG,55.0,1.0,650.0,5.5,13.1,0.421,2.7,6.3,0.429,2.8,6.8,0.415,1.2,1.2,0.933,0.5,2.4,2.9,4.7,1.3,0.1,1.7,2.5,14.9,,110.0,104.0
2002,36.0,POR,NBA,PG,65.0,0.0,775.0,7.1,15.0,0.47,1.8,4.6,0.394,5.3,10.5,0.503,2.7,2.8,0.975,0.4,3.7,4.2,4.4,0.9,0.1,1.7,3.4,18.6,,118.0,109.0
2003,37.0,SAS,NBA,PG,75.0,0.0,952.0,6.2,14.3,0.43,2.7,6.9,0.395,3.4,7.4,0.462,1.7,1.9,0.882,0.7,2.7,3.4,3.9,1.5,0.2,2.0,2.7,16.7,,111.0,105.0
