SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2006,22,ORL,Dwight Howard,20.0,82.0,3021.0,0.53,0.53,0.0,0.53,0.6,0.56,0.68,0.0,117.0,111.0,,108.0,80.0,105.0,204.0,1.0,72.7,66.4
2006,22,ORL,Hedo Turkoglu,26.0,78.0,2615.0,0.45,0.48,0.4,0.52,0.86,0.58,0.34,0.32,100.0,100.0,112.0,106.0,116.0,108.0,101.0,159.0,50.6,86.1
2006,22,ORL,Jameer Nelson,23.0,62.0,1784.0,0.48,0.5,0.42,0.53,0.78,0.57,0.25,0.23,106.0,105.0,118.0,108.0,105.0,106.0,76.0,113.0,59.4,49.5
2006,22,ORL,DeShawn Stevenson,24.0,82.0,2648.0,0.46,0.47,0.13,0.46,0.74,0.51,0.31,0.02,101.0,98.0,37.0,94.0,100.0,95.0,93.0,9.0,-45.3,-50.7
2006,22,ORL,Steve Francis,28.0,46.0,1734.0,0.43,0.46,0.26,0.45,0.8,0.53,0.5,0.12,95.0,96.0,72.0,92.0,107.0,99.0,151.0,60.0,-47.5,-5.6
2006,22,ORL,Tony Battie,29.0,82.0,2215.0,0.51,0.51,0.0,0.51,0.66,0.53,0.24,0.01,112.0,107.0,,104.0,89.0,99.0,73.0,5.0,19.1,-5.4
2006,22,ORL,Keyon Dooling,25.0,50.0,1137.0,0.44,0.46,0.3,0.46,0.84,0.51,0.3,0.11,97.0,95.0,84.0,93.0,112.0,96.0,90.0,52.0,-27.9,-20.9
2006,22,ORL,Grant Hill,33.0,21.0,613.0,0.49,0.5,0.25,0.49,0.76,0.55,0.42,0.03,108.0,104.0,70.0,101.0,103.0,103.0,126.0,16.0,1.9,9.6
2006,22,ORL,Carlos Arroyo,26.0,27.0,594.0,0.5,0.51,0.36,0.51,0.81,0.57,0.36,0.06,111.0,107.0,100.0,105.0,109.0,106.0,107.0,31.0,10.4,17.0
2006,22,ORL,Pat Garrity,29.0,57.0,938.0,0.42,0.45,0.39,0.52,0.81,0.55,0.15,0.53,92.0,94.0,108.0,106.0,109.0,102.0,46.0,263.0,14.9,5.3
2006,22,ORL,Darko Miliaic,20.0,30.0,627.0,0.51,0.51,,0.51,0.6,0.52,0.21,0.0,112.0,106.0,,104.0,80.0,97.0,63.0,,7.0,-6.1
2006,22,ORL,Trevor Ariza,20.0,21.0,290.0,0.4,0.41,0.0,0.4,0.7,0.48,0.62,0.02,88.0,86.0,,82.0,94.0,91.0,188.0,12.0,-14.4,-10.3
2006,22,ORL,Kelvin Cato,31.0,23.0,299.0,0.43,0.43,,0.43,0.74,0.5,0.49,0.0,95.0,90.0,,88.0,100.0,94.0,146.0,,-8.6,-5.6
2006,22,ORL,Travis Diener,23.0,23.0,246.0,0.42,0.33,0.44,0.6,0.83,0.61,0.09,0.83,93.0,70.0,122.0,123.0,112.0,115.0,26.0,408.0,15.4,11.3
2006,22,ORL,Mario Kasun,25.0,28.0,213.0,0.45,0.45,,0.45,0.78,0.51,0.33,0.0,99.0,94.0,,92.0,105.0,94.0,100.0,,-5.6,-4.8
2006,22,ORL,Bo Outlaw,34.0,32.0,355.0,0.6,0.6,,0.6,0.62,0.61,0.14,0.0,133.0,126.0,,123.0,84.0,114.0,41.0,,13.2,9.1
2006,22,ORL,Stacey Augmon,37.0,36.0,385.0,0.34,0.34,,0.34,0.7,0.41,0.41,0.0,75.0,72.0,,70.0,94.0,77.0,123.0,,-21.5,-21.3
2006,22,ORL,Terence Morris,27.0,22.0,192.0,0.33,0.34,0.0,0.33,1.0,0.35,0.06,0.04,72.0,71.0,,67.0,134.0,65.0,18.0,20.0,-16.0,-18.9
2006,22,ORL,Team,,,,0.48,0.49,0.39,0.5,0.72,0.55,0.36,0.14,105.0,102.0,108.0,103.0,97.0,102.0,107.0,70.0,130.6,115.4
2006,22,ORL,League Average,,,,0.45,0.48,0.36,0.49,0.74,0.54,0.33,0.2,,,,,,,,,,
