Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,9,1454,DET,Detroit Pistons,22.0,NBA,PF,80.0,73.0,2232.0,7.0,14.6,0.48,0.9,2.8,0.31,6.2,11.9,0.52,3.0,4.3,0.71,4.7,6.9,11.6,1.4,1.9,0.7,2.0,5.6,18.0,,113.0,111.0
2012,9,1454,DET,Detroit Pistons,24.0,NBA,PF,64.0,13.0,1468.0,7.8,16.6,0.47,1.2,3.9,0.3,6.6,12.7,0.52,3.7,4.5,0.81,3.5,7.8,11.3,1.6,1.5,0.8,2.4,5.9,20.4,,109.0,106.0
2013,9,1454,DET,Detroit Pistons,25.0,NBA,PF,49.0,2.0,892.0,8.4,18.7,0.45,1.5,4.9,0.3,6.9,13.8,0.5,4.0,5.2,0.77,4.0,6.9,11.0,2.5,2.3,0.5,2.5,5.3,22.3,,109.0,107.0
2014,9,1454,DET,Detroit Pistons,26.0,NBA,PF,64.0,0.0,741.0,6.7,14.2,0.47,2.1,5.0,0.42,4.6,9.1,0.5,2.9,4.0,0.73,3.5,8.5,11.9,2.7,1.4,0.4,2.9,5.8,18.4,,111.0,110.0
2015,31,1454,TOT,Total After Trade,27.0,NBA,PF,75.0,0.0,1230.0,7.0,15.7,0.45,2.2,5.8,0.39,4.8,9.9,0.48,2.3,2.7,0.85,3.9,7.8,11.7,2.9,1.9,0.7,1.8,5.6,18.6,,114.0,105.0
2015,9,1454,DET,Detroit Pistons,27.0,NBA,PF,46.0,0.0,703.0,6.7,14.6,0.46,2.1,5.6,0.37,4.6,9.0,0.52,2.3,2.6,0.86,3.5,7.0,10.4,3.0,2.0,0.8,1.9,5.7,17.7,,116.0,106.0
2015,2,1454,BOS,Boston Celtics,27.0,NBA,PF,29.0,0.0,527.0,7.4,17.2,0.43,2.5,6.1,0.41,4.9,11.1,0.44,2.4,2.9,0.83,4.4,8.9,13.3,2.9,1.8,0.7,1.7,5.5,19.7,,112.0,103.0
2016,2,1454,BOS,Boston Celtics,28.0,NBA,PF,78.0,0.0,1176.0,4.9,11.9,0.41,1.8,4.5,0.4,3.1,7.4,0.42,2.5,3.2,0.78,3.2,8.7,11.9,2.6,0.8,1.0,2.2,5.7,14.1,,107.0,104.0
2017,2,1454,BOS,Boston Celtics,29.0,NBA,PF,78.0,6.0,1232.0,4.6,10.5,0.44,1.8,5.2,0.35,2.8,5.3,0.52,1.0,1.5,0.7,2.4,8.6,10.9,2.9,1.0,0.7,1.6,4.9,12.0,,109.0,109.0
2018,29,1454,UTA,Utah Jazz,30.0,NBA,PF,74.0,19.0,1134.0,7.0,15.1,0.47,2.9,6.9,0.41,4.2,8.1,0.51,2.0,2.5,0.81,2.3,8.5,10.9,1.9,1.1,0.5,1.2,5.6,19.0,,118.0,106.0
2019,10,1454,GSW,Golden State Warriors,31.0,NBA,PF,73.0,6.0,1218.0,6.4,13.9,0.46,2.7,7.3,0.37,3.7,6.5,0.56,2.5,3.1,0.8,2.8,8.4,11.2,3.7,1.1,0.7,1.7,5.4,17.9,,120.0,111.0
