Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,20,3228,NYK,New York Knicks,Mike Woodson,"March 24, 1958",22.0,NBA,SG,81.0,,949.0,8.3,18.7,0.44,0.1,0.3,0.2,8.2,18.4,0.45,2.5,3.2,0.77,1.7,3.2,4.9,3.8,1.8,0.6,2.7,4.8,19.0,,97.0,107.0
1982,31,3228,TOT,Total After Trade,Mike Woodson,"March 24, 1958",23.0,NBA,SG,83.0,74.0,2331.0,10.9,21.6,0.5,0.1,0.5,0.28,10.7,21.1,0.51,4.5,5.8,0.77,2.1,2.9,5.0,4.5,2.9,0.7,3.1,4.4,26.4,,108.0,107.0
1982,3,3228,NJN,New Jersey Nets,Mike Woodson,"March 24, 1958",23.0,NBA,SG,7.0,0.0,145.0,9.6,21.8,0.44,0.0,0.3,0.0,9.6,21.5,0.45,7.4,10.3,0.72,1.6,2.6,4.2,5.1,2.2,0.6,2.9,6.7,26.7,,107.0,104.0
1982,26,3228,KCK,Kansas City Kings,Mike Woodson,"March 24, 1958",23.0,NBA,SG,76.0,74.0,2186.0,11.0,21.6,0.51,0.2,0.5,0.29,10.8,21.1,0.51,4.3,5.5,0.78,2.1,3.0,5.0,4.4,2.9,0.7,3.1,4.3,26.3,,108.0,107.0
1983,26,3228,KCK,Kansas City Kings,Mike Woodson,"March 24, 1958",24.0,NBA,SG,81.0,3.0,2426.0,10.8,21.4,0.51,0.1,0.6,0.21,10.7,20.8,0.52,5.5,7.0,0.79,1.6,3.0,4.6,4.7,2.5,1.1,3.2,3.8,27.4,,112.0,105.0
1984,26,3228,KCK,Kansas City Kings,Mike Woodson,"March 24, 1958",25.0,NBA,SG,71.0,12.0,1838.0,9.9,20.7,0.48,0.1,0.2,0.25,9.8,20.5,0.48,6.3,7.7,0.82,1.6,2.9,4.4,4.4,2.1,0.7,2.9,4.4,26.1,,110.0,109.0
1985,26,3228,KCK,Kansas City Kings,Mike Woodson,"March 24, 1958",26.0,NBA,SG,78.0,3.0,1998.0,12.2,24.6,0.5,0.1,0.5,0.24,12.1,24.1,0.5,6.1,7.6,0.8,1.6,3.0,4.6,3.3,2.7,0.6,3.2,5.0,30.6,,109.0,111.0
1986,26,3228,SAC,Sacramento Kings,Mike Woodson,"March 24, 1958",27.0,NBA,SG,81.0,51.0,2417.0,9.9,20.9,0.48,0.0,0.3,0.15,9.9,20.6,0.48,4.7,5.6,0.84,1.8,2.6,4.4,3.8,1.8,0.7,2.8,4.2,24.6,,107.0,111.0
1987,13,3228,LAC,Los Angeles Clippers,Mike Woodson,"March 24, 1958",28.0,NBA,SG,74.0,66.0,2126.0,10.9,24.9,0.44,0.7,2.7,0.28,10.1,22.1,0.46,5.3,6.4,0.83,1.5,2.1,3.6,4.3,2.2,0.4,3.7,4.4,27.8,,100.0,114.0
1988,13,3228,LAC,Los Angeles Clippers,Mike Woodson,"March 24, 1958",29.0,NBA,SG,80.0,77.0,2534.0,10.6,23.7,0.44,0.3,1.5,0.23,10.2,22.3,0.46,5.6,6.4,0.87,1.2,2.4,3.6,5.1,2.0,0.5,3.5,3.9,27.0,,102.0,110.0
1989,11,3228,HOU,Houston Rockets,Mike Woodson,"March 24, 1958",30.0,NBA,SG,81.0,79.0,2259.0,8.6,19.5,0.44,0.6,1.9,0.35,7.9,17.7,0.45,4.1,4.9,0.82,1.1,3.0,4.1,4.3,1.9,0.4,2.8,4.1,21.8,,103.0,108.0
1990,11,3228,HOU,Houston Rockets,Mike Woodson,"March 24, 1958",31.0,NBA,SG,61.0,11.0,972.0,7.8,19.8,0.4,0.6,2.0,0.29,7.2,17.8,0.41,3.0,4.2,0.72,1.2,3.1,4.3,3.2,2.1,0.5,2.4,4.9,19.2,,94.0,106.0
1991,31,3228,TOT,Total After Trade,Mike Woodson,"March 24, 1958",32.0,NBA,SG,15.0,3.0,171.0,7.5,22.1,0.34,0.3,2.0,0.14,7.2,20.1,0.36,3.2,3.7,0.85,0.9,2.9,3.7,4.3,1.4,1.4,3.5,5.2,18.4,,83.0,108.0
1991,11,3228,HOU,Houston Rockets,Mike Woodson,"March 24, 1958",32.0,NBA,SG,11.0,3.0,125.0,8.2,21.1,0.39,0.4,2.3,0.17,7.8,18.7,0.42,3.9,4.7,0.83,0.8,3.5,4.3,3.9,1.9,1.6,2.7,4.3,20.7,,96.0,106.0
1991,6,3228,CLE,Cleveland Cavaliers,Mike Woodson,"March 24, 1958",32.0,NBA,SG,4.0,0.0,46.0,5.5,25.2,0.22,0.0,1.1,0.0,5.5,24.1,0.23,1.1,1.1,1.0,1.1,1.1,2.2,5.5,0.0,1.1,5.5,7.7,12.1,,53.0,115.0
