Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22.0,GSW,NBA,C,65.0,,12.2,2.0,4.5,0.437,,,,2.0,4.5,0.437,0.437,0.6,0.9,0.672,1.4,2.9,4.3,0.3,0.1,0.7,0.8,1.8,4.6
1979-80,23.0,GSW,NBA,PF,79.0,,22.5,4.6,9.5,0.489,0.0,0.1,0.25,4.6,9.4,0.491,0.49,1.7,2.3,0.751,2.6,3.9,6.4,0.5,0.3,1.0,1.8,3.1,11.0
1980-81,24.0,UTA,NBA,C,71.0,,20.0,3.0,6.6,0.452,0.0,0.0,0.333,3.0,6.6,0.453,0.453,0.9,1.3,0.689,2.3,3.9,6.2,0.7,0.3,0.7,1.1,3.1,6.9
1981-82,25.0,DAL,NBA,C,76.0,38.0,23.9,3.7,8.8,0.42,0.0,0.1,0.125,3.7,8.7,0.424,0.421,1.6,2.1,0.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9.0
1982-83,26.0,POR,NBA,C,80.0,60.0,26.2,4.0,9.0,0.443,0.0,0.1,0.0,4.0,9.0,0.446,0.443,1.7,2.5,0.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7
1983-84,27.0,POR,NBA,C,81.0,38.0,20.5,3.8,8.2,0.459,0.0,0.1,0.0,3.8,8.1,0.463,0.459,2.3,2.8,0.804,2.2,3.7,5.9,0.9,0.3,1.3,1.4,3.0,9.8
1984-85,28.0,DEN,NBA,C,80.0,78.0,25.4,5.1,10.7,0.472,0.0,0.0,0.0,5.1,10.7,0.473,0.472,2.0,2.9,0.685,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1
1985-86,29.0,DEN,NBA,C,78.0,78.0,27.1,5.4,11.6,0.466,0.0,0.1,0.429,5.4,11.5,0.466,0.467,2.2,2.8,0.795,2.4,5.4,7.8,1.0,0.5,2.9,1.5,4.0,13.1
1986-87,30.0,DEN,NBA,C,69.0,64.0,22.6,3.4,7.6,0.448,0.0,0.0,0.0,3.4,7.6,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0
1987-88,31.0,DEN,NBA,C,45.0,32.0,19.2,2.6,6.0,0.437,0.0,0.0,0.0,2.6,6.0,0.439,0.437,1.1,1.5,0.746,2.2,3.8,6.0,0.7,0.3,2.1,1.3,3.2,6.4
1988-89,32.0,DEN,NBA,C,79.0,72.0,23.6,2.8,5.6,0.495,0.0,0.1,0.25,2.8,5.6,0.498,0.497,1.0,1.3,0.745,2.7,5.2,7.8,1.0,0.5,2.7,0.9,3.8,6.6
1989-90,33.0,POR,NBA,C,79.0,0.0,14.9,1.7,3.8,0.454,0.0,0.0,0.0,1.7,3.8,0.458,0.454,0.3,0.5,0.641,1.5,2.8,4.3,0.6,0.2,1.2,0.5,2.7,3.8
1990-91,34.0,POR,NBA,C,67.0,1.0,11.1,0.9,2.2,0.393,0.0,0.0,0.0,0.9,2.1,0.396,0.393,0.5,0.6,0.786,0.8,2.0,2.8,0.3,0.1,0.9,0.3,1.8,2.2
1991-92,35.0,POR,NBA,C,35.0,0.0,9.8,1.0,2.3,0.427,0.0,0.0,,1.0,2.3,0.427,0.427,0.2,0.3,0.636,1.1,1.8,2.9,0.6,0.1,0.8,0.4,1.6,2.2
