Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
701,1,0,1,0.0,46.7,0,0.0,0.0,0,0.0,46.7,0,0.0,0.0,0,46.7,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,65.0,116.0
