Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,5,394,CHI,Chicago Bulls,27.0,NBA,PG,16.0,0.0,7.0,1.0,1.8,0.57,0.2,0.4,0.5,0.8,1.4,0.59,0.62,0.6,0.8,0.75,0.2,0.4,0.6,0.4,0.3,0.1,0.4,1.1,2.8
1997,5,394,CHI,Chicago Bulls,28.0,NBA,PG,17.0,0.0,5.8,0.5,1.8,0.3,0.0,0.0,,0.5,1.8,0.3,0.3,0.2,0.3,0.6,0.2,0.4,0.6,0.4,0.5,0.1,0.2,1.3,1.2
1998,5,394,CHI,Chicago Bulls,29.0,NBA,PG,14.0,0.0,5.1,0.1,0.9,0.17,0.0,0.0,,0.1,0.9,0.17,0.17,0.4,0.4,0.83,0.2,0.4,0.6,0.6,0.1,0.0,0.5,0.4,0.6
