Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",22.0,NBA,PG,82.0,3249.0,15.7,0.49,0.12,0.26,4.1,10.0,7.0,37.4,3.1,0.1,18.6,17.3,3.5,4.2,7.6,0.11,1.6,1.1,2.7,3.9
1989,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",23.0,NBA,PG,72.0,2477.0,18.3,0.54,0.23,0.25,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,4.8,2.5,7.2,0.14,3.4,0.0,3.5,3.4
1990,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",24.0,NBA,PG,82.0,2428.0,14.3,0.49,0.18,0.22,5.0,9.4,7.3,34.0,2.2,0.1,20.4,17.7,1.6,2.1,3.7,0.07,0.9,-0.5,0.4,1.5
1991,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",25.0,NBA,PG,72.0,1595.0,18.2,0.55,0.1,0.32,4.6,9.5,7.1,42.2,1.9,0.3,18.9,19.5,2.7,1.5,4.2,0.13,3.1,-0.6,2.5,1.8
1992,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",26.0,NBA,PG,81.0,2461.0,17.8,0.54,0.06,0.3,4.5,9.7,7.1,41.2,2.4,0.3,20.0,18.7,4.1,3.5,7.6,0.15,2.7,0.9,3.6,3.5
1993,13,1408,LAC,Los Angeles Clippers,Mark Jackson,"April 1, 1965",27.0,NBA,PG,82.0,3117.0,16.6,0.55,0.09,0.32,4.5,9.3,6.9,31.1,2.1,0.2,17.0,17.1,5.3,2.7,7.9,0.12,1.9,0.1,1.9,3.1
1994,13,1408,LAC,Los Angeles Clippers,Mark Jackson,"April 1, 1965",28.0,NBA,PG,79.0,2711.0,14.8,0.52,0.17,0.29,4.2,9.4,6.8,34.6,2.1,0.1,22.0,16.1,2.7,1.4,4.1,0.07,0.7,-0.8,-0.1,1.3
1995,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",29.0,NBA,PG,82.0,2402.0,14.0,0.49,0.15,0.27,3.7,11.5,7.7,39.2,2.3,0.5,24.9,16.1,1.4,3.1,4.5,0.09,0.7,0.5,1.2,1.9
1996,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",30.0,NBA,PG,81.0,2643.0,15.9,0.57,0.24,0.3,3.2,11.0,7.3,37.4,2.0,0.2,22.1,15.8,4.6,2.6,7.2,0.13,2.5,0.2,2.7,3.1
1997,31,1408,TOT,Total After Trade,Mark Jackson,"April 1, 1965",31.0,NBA,PG,82.0,3054.0,15.7,0.52,0.26,0.31,3.5,11.4,7.5,48.2,1.7,0.3,26.2,15.5,4.4,1.8,6.1,0.1,2.0,-0.9,1.1,2.4
1997,8,1408,DEN,Denver Nuggets,Mark Jackson,"April 1, 1965",31.0,NBA,PG,52.0,2001.0,16.2,0.53,0.27,0.3,4.1,11.3,7.7,50.0,1.3,0.3,25.2,15.3,3.6,0.5,4.0,0.1,2.2,-1.4,0.7,1.4
1997,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",31.0,NBA,PG,30.0,1053.0,14.8,0.52,0.25,0.34,2.3,11.6,7.0,44.8,2.4,0.2,28.1,15.9,0.8,1.3,2.1,0.1,1.7,0.1,1.8,1.0
1998,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",32.0,NBA,PG,82.0,2413.0,17.2,0.5,0.23,0.3,3.5,12.1,8.0,46.7,1.9,0.1,20.4,16.8,4.4,3.1,7.5,0.15,2.9,0.1,3.1,3.1
1999,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",33.0,NBA,PG,49.0,1382.0,17.9,0.51,0.31,0.24,2.9,12.7,7.9,45.4,1.7,0.2,21.4,16.0,3.0,0.9,3.8,0.13,3.7,-0.7,3.0,1.8
2000,12,1408,IND,Indiana Pacers,Mark Jackson,"April 1, 1965",34.0,NBA,PG,81.0,2190.0,17.7,0.54,0.39,0.17,3.4,11.5,7.6,45.0,1.8,0.3,22.1,16.3,4.6,2.0,6.7,0.15,3.5,-0.4,3.1,2.8
2001,31,1408,TOT,Total After Trade,Mark Jackson,"April 1, 1965",35.0,NBA,PG,83.0,2588.0,14.9,0.51,0.36,0.16,2.8,10.9,6.8,39.3,1.7,0.2,21.9,14.2,3.6,2.3,5.9,0.11,1.3,-0.2,1.0,2.0
2001,28,1408,TOR,Toronto Raptors,Mark Jackson,"April 1, 1965",35.0,NBA,PG,54.0,1802.0,16.3,0.53,0.41,0.19,2.6,9.2,5.8,41.3,1.8,0.3,21.1,13.7,3.5,1.2,4.7,0.12,2.3,-0.6,1.8,1.7
2001,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",35.0,NBA,PG,29.0,786.0,11.8,0.45,0.23,0.09,3.3,14.8,9.2,34.7,1.5,0.0,23.6,15.3,0.1,1.2,1.2,0.07,-1.2,0.5,-0.6,0.3
2002,20,1408,NYK,New York Knicks,Mark Jackson,"April 1, 1965",36.0,NBA,PG,82.0,2367.0,16.3,0.54,0.33,0.19,2.7,12.4,7.6,42.5,1.7,0.0,19.0,15.6,4.4,1.7,6.0,0.12,1.7,-0.1,1.6,2.1
2003,29,1408,UTA,Utah Jazz,Mark Jackson,"April 1, 1965",37.0,NBA,PG,82.0,1467.0,12.2,0.47,0.26,0.22,2.9,11.3,7.3,40.5,1.8,0.2,27.3,17.4,-0.1,1.2,1.1,0.04,-0.5,-1.2,-1.7,0.1
2004,11,1408,HOU,Houston Rockets,Mark Jackson,"April 1, 1965",38.0,NBA,PG,42.0,577.0,8.9,0.44,0.41,0.39,2.2,11.7,7.2,32.8,1.6,0.1,31.1,14.1,-0.3,0.7,0.4,0.03,-3.2,-0.3,-3.5,-0.2
