Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1984-85,22.0,HOU,NBA,C,82.0,82.0,2914.0,677.0,1258.0,0.538,0.0,0.0,,677.0,1258.0,0.538,0.538,338.0,551.0,0.613,440.0,534.0,974.0,111.0,99.0,220.0,234.0,344.0,1692.0,,0.0
1985-86,23.0,HOU,NBA,C,68.0,68.0,2467.0,625.0,1188.0,0.526,0.0,0.0,,625.0,1188.0,0.526,0.526,347.0,538.0,0.645,333.0,448.0,781.0,137.0,134.0,231.0,195.0,271.0,1597.0,,1.0
1986-87,24.0,HOU,NBA,C,75.0,75.0,2760.0,677.0,1332.0,0.508,1.0,5.0,0.2,676.0,1327.0,0.509,0.509,400.0,570.0,0.702,315.0,543.0,858.0,220.0,140.0,254.0,228.0,294.0,1755.0,,1.0
1987-88,25.0,HOU,NBA,C,79.0,79.0,2825.0,712.0,1385.0,0.514,0.0,4.0,0.0,712.0,1381.0,0.516,0.514,381.0,548.0,0.695,302.0,657.0,959.0,163.0,162.0,214.0,243.0,324.0,1805.0,,1.0
1988-89,26.0,HOU,NBA,C,82.0,82.0,3024.0,790.0,1556.0,0.508,0.0,10.0,0.0,790.0,1546.0,0.511,0.508,454.0,652.0,0.696,338.0,767.0,1105.0,149.0,213.0,282.0,275.0,329.0,2034.0,,0.0
1989-90,27.0,HOU,NBA,C,82.0,82.0,3124.0,806.0,1609.0,0.501,1.0,6.0,0.167,805.0,1603.0,0.502,0.501,382.0,536.0,0.713,299.0,850.0,1149.0,234.0,174.0,376.0,316.0,314.0,1995.0,,4.0
1990-91,28.0,HOU,NBA,C,56.0,50.0,2062.0,487.0,959.0,0.508,0.0,4.0,0.0,487.0,955.0,0.51,0.508,213.0,277.0,0.769,219.0,551.0,770.0,131.0,121.0,221.0,174.0,221.0,1187.0,,1.0
1991-92,29.0,HOU,NBA,C,70.0,69.0,2636.0,591.0,1177.0,0.502,0.0,1.0,0.0,591.0,1176.0,0.503,0.502,328.0,428.0,0.766,246.0,599.0,845.0,157.0,127.0,304.0,187.0,263.0,1510.0,,0.0
1992-93,30.0,HOU,NBA,C,82.0,82.0,3242.0,848.0,1603.0,0.529,0.0,8.0,0.0,848.0,1595.0,0.532,0.529,444.0,570.0,0.779,283.0,785.0,1068.0,291.0,150.0,342.0,262.0,305.0,2140.0,,0.0
1993-94,31.0,HOU,NBA,C,80.0,80.0,3277.0,894.0,1694.0,0.528,8.0,19.0,0.421,886.0,1675.0,0.529,0.53,388.0,542.0,0.716,229.0,726.0,955.0,287.0,128.0,297.0,271.0,289.0,2184.0,,1.0
1994-95,32.0,HOU,NBA,C,72.0,72.0,2853.0,798.0,1545.0,0.517,3.0,16.0,0.188,795.0,1529.0,0.52,0.517,406.0,537.0,0.756,172.0,603.0,775.0,255.0,133.0,242.0,237.0,250.0,2005.0,,1.0
1995-96,33.0,HOU,NBA,C,72.0,72.0,2797.0,768.0,1494.0,0.514,3.0,14.0,0.214,765.0,1480.0,0.517,0.515,397.0,548.0,0.724,176.0,608.0,784.0,257.0,113.0,207.0,247.0,242.0,1936.0,,3.0
1996-97,34.0,HOU,NBA,C,78.0,78.0,2852.0,727.0,1426.0,0.51,5.0,16.0,0.313,722.0,1410.0,0.512,0.512,351.0,446.0,0.787,173.0,543.0,716.0,236.0,117.0,173.0,281.0,249.0,1810.0,,1.0
1997-98,35.0,HOU,NBA,C,47.0,45.0,1633.0,306.0,633.0,0.483,0.0,3.0,0.0,306.0,630.0,0.486,0.483,160.0,212.0,0.755,116.0,344.0,460.0,143.0,84.0,96.0,126.0,152.0,772.0,,0.0
1998-99,36.0,HOU,NBA,C,50.0,50.0,1784.0,373.0,725.0,0.514,4.0,13.0,0.308,369.0,712.0,0.518,0.517,195.0,272.0,0.717,106.0,372.0,478.0,88.0,82.0,123.0,139.0,160.0,945.0,,0.0
1999-00,37.0,HOU,NBA,C,44.0,28.0,1049.0,193.0,421.0,0.458,0.0,2.0,0.0,193.0,419.0,0.461,0.458,69.0,112.0,0.616,65.0,209.0,274.0,61.0,41.0,70.0,73.0,88.0,455.0,,0.0
2000-01,38.0,HOU,NBA,C,58.0,55.0,1545.0,283.0,568.0,0.498,0.0,1.0,0.0,283.0,567.0,0.499,0.498,123.0,198.0,0.621,124.0,307.0,431.0,72.0,70.0,88.0,81.0,141.0,689.0,,0.0
2001-02,39.0,TOR,NBA,C,61.0,37.0,1378.0,194.0,418.0,0.464,0.0,2.0,0.0,194.0,416.0,0.466,0.464,47.0,84.0,0.56,98.0,268.0,366.0,66.0,74.0,90.0,98.0,147.0,435.0,,0.0
