Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,22,1346,ORL,Orlando Magic,24.0,NBA,PG,4.0,0.0,56.0,5.5,19.4,0.29,0.0,2.8,0.0,5.5,16.6,0.33,4.6,5.5,0.83,4.6,3.7,8.3,8.3,0.9,0.0,2.8,2.8,15.7,,92.0,119.0
2002,22,1346,ORL,Orlando Magic,25.0,NBA,PG,4.0,0.0,106.0,9.3,24.7,0.38,0.0,2.6,0.0,9.3,22.1,0.42,7.7,8.2,0.94,0.0,2.1,2.1,3.1,0.0,0.0,4.1,2.1,26.2,,87.0,114.0
2003,18,1346,MIN,Minnesota Timberwolves,26.0,NBA,PG,6.0,6.0,221.0,10.1,24.3,0.42,3.9,8.9,0.44,6.2,15.4,0.4,8.2,8.7,0.95,0.2,2.5,2.7,7.6,1.8,0.0,3.7,1.1,32.3,,112.0,114.0
