SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1980,8,DEN,Alex English,26,24,,36.5,8.6,17.8,0.48,0.1,0.1,0.67,8.5,17.7,0.48,0.49,4.0,5.3,0.76,4.3,5.1,9.4,3.4,1.2,1.2,3.8,3.3,21.3
1980,8,DEN,Dan Issel,31,82,,35.8,8.7,17.3,0.5,0.0,0.1,0.33,8.7,17.1,0.51,0.51,6.3,8.1,0.78,2.9,5.9,8.8,2.4,1.1,0.7,2.0,2.3,23.8
1980,8,DEN,David Thompson,25,39,,31.8,7.4,15.8,0.47,0.2,0.5,0.37,7.2,15.3,0.47,0.47,6.5,8.6,0.76,1.4,3.0,4.5,3.2,1.0,1.0,3.0,2.7,21.5
1980,8,DEN,Bob Wilkerson,25,75,,31.7,5.7,13.7,0.42,0.1,0.5,0.21,5.6,13.3,0.42,0.42,2.2,3.0,0.75,1.1,3.1,4.2,3.2,1.2,0.4,2.6,2.6,13.8
1980,8,DEN,George McGinnis,29,45,,31.6,6.0,13.0,0.46,0.0,0.2,0.14,5.9,12.8,0.46,0.46,3.7,6.8,0.54,3.0,7.3,10.3,4.9,1.5,0.4,4.2,4.2,15.6
1980,8,DEN,Tom Boswell,26,18,,29.0,4.0,7.5,0.53,0.1,0.1,0.5,3.9,7.4,0.53,0.54,3.2,3.9,0.83,2.2,4.1,6.3,2.6,0.3,0.4,2.2,3.1,11.3
1980,8,DEN,John Roche,30,82,,27.9,4.3,9.0,0.48,0.6,1.6,0.38,3.7,7.5,0.5,0.51,2.1,2.5,0.87,0.3,1.1,1.4,4.9,1.0,0.1,1.9,1.7,11.4
1980,8,DEN,Charlie Scott,31,69,,27.0,4.0,10.0,0.4,0.0,0.2,0.18,4.0,9.8,0.4,0.4,1.2,1.7,0.72,0.7,1.7,2.4,3.6,0.7,0.3,2.4,2.9,9.3
1980,8,DEN,George Johnson,23,75,,25.8,4.1,8.7,0.48,0.0,0.1,0.22,4.1,8.5,0.48,0.48,2.0,2.5,0.78,2.5,5.3,7.8,2.1,1.1,0.9,2.0,3.5,10.2
1980,8,DEN,Anthony Roberts,24,23,,21.1,3.0,7.9,0.38,0.0,0.0,0.0,3.0,7.8,0.38,0.38,1.7,2.6,0.65,2.3,2.4,4.7,0.9,0.6,0.1,1.2,2.3,7.7
1980,8,DEN,Glen Gondrezick,24,59,,17.3,2.5,4.8,0.52,0.0,0.1,0.33,2.5,4.7,0.52,0.52,1.6,2.1,0.76,1.8,2.6,4.4,1.4,1.2,0.3,1.0,2.0,6.6
1980,8,DEN,Kim Hughes,27,70,,17.3,1.5,2.9,0.5,0.0,0.0,,1.5,2.9,0.5,0.5,0.2,0.6,0.37,1.8,2.9,4.7,1.1,0.9,1.1,0.7,2.6,3.1
1980,8,DEN,Gary Garland,22,78,,14.2,2.0,4.6,0.44,0.1,0.2,0.32,1.9,4.3,0.44,0.44,0.2,0.3,0.69,0.6,1.1,1.8,1.9,0.7,0.1,0.9,1.0,4.3
1980,8,DEN,Bo Ellis,25,48,,10.5,1.3,2.8,0.45,0.0,0.1,0.0,1.3,2.8,0.46,0.45,0.8,1.1,0.76,1.1,1.4,2.4,0.6,0.2,0.5,0.5,1.4,3.4
1980,8,DEN,Arvid Kramer,23,8,,5.6,0.9,2.8,0.32,0.0,0.0,,0.9,2.8,0.32,0.32,0.3,0.3,1.0,0.8,0.8,1.5,0.4,0.0,0.6,0.6,1.0,2.0
