SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1980,12,IND,Johnny Davis,24,82,,35.5,6.0,14.1,0.43,0.0,0.5,0.1,6.0,13.6,0.44,0.43,3.7,4.3,0.86,1.2,1.5,2.8,5.4,1.3,0.3,2.5,2.2,15.9
1980,12,IND,Mickey Johnson,27,82,,32.3,7.2,15.5,0.46,0.1,0.4,0.16,7.1,15.1,0.47,0.46,4.7,5.9,0.8,3.1,5.2,8.3,4.2,1.9,1.4,3.5,3.5,19.1
1980,12,IND,Mike Bantom,28,77,,30.3,5.0,9.9,0.5,0.0,0.0,0.33,5.0,9.8,0.51,0.51,1.8,2.7,0.66,2.5,3.4,5.9,3.6,1.1,0.6,2.5,3.5,11.8
1980,12,IND,Alex English,26,54,,28.3,6.4,12.7,0.5,0.0,0.1,0.0,6.4,12.6,0.51,0.5,2.1,2.6,0.81,3.1,3.9,7.0,2.6,0.8,0.6,2.3,2.4,14.9
1980,12,IND,James Edwards,24,82,,28.2,6.4,12.6,0.51,0.0,0.0,0.0,6.4,12.6,0.51,0.51,2.8,4.1,0.68,2.2,4.9,7.0,1.5,0.7,1.3,1.6,4.0,15.7
1980,12,IND,George McGinnis,29,28,,28.0,4.7,10.8,0.44,0.0,0.3,0.12,4.7,10.5,0.45,0.44,3.7,6.5,0.57,3.1,5.3,8.5,4.0,1.1,0.2,3.3,4.1,13.2
1980,12,IND,Billy Knight,27,75,,25.5,5.1,9.6,0.53,0.1,0.2,0.27,5.1,9.4,0.54,0.54,2.8,3.5,0.81,1.8,3.0,4.8,2.1,1.1,0.1,1.8,1.3,13.1
1980,12,IND,Dudley Bradley,22,82,,24.7,3.4,7.4,0.45,0.0,0.1,0.4,3.3,7.4,0.45,0.45,1.7,2.1,0.78,0.8,1.9,2.7,3.1,2.6,0.6,2.0,2.4,8.4
1980,12,IND,Clemon Johnson,23,79,,19.5,2.5,5.0,0.5,0.0,0.0,,2.5,5.0,0.5,0.5,0.9,1.5,0.63,1.8,3.2,5.0,1.5,0.6,1.5,1.0,2.7,6.0
1980,12,IND,Phil Chenier,29,23,,16.5,2.3,5.9,0.38,0.1,0.3,0.33,2.2,5.6,0.39,0.39,0.8,1.1,0.69,0.4,1.1,1.5,2.0,0.7,0.4,1.1,1.3,5.4
1980,12,IND,Joe Hassett,24,74,,15.3,2.9,6.9,0.42,0.9,2.7,0.35,2.0,4.2,0.47,0.49,0.3,0.4,0.83,0.5,0.8,1.3,1.4,0.6,0.1,0.6,1.1,7.1
1980,12,IND,Ron Carter,23,13,,9.0,1.2,2.8,0.4,0.0,0.0,,1.2,2.8,0.4,0.4,0.2,0.5,0.29,0.4,1.1,1.5,0.7,0.2,0.2,0.8,1.5,2.5
1980,12,IND,Brad Davis,24,5,,8.6,0.4,1.4,0.29,0.0,0.0,,0.4,1.4,0.29,0.29,0.6,0.8,0.75,0.0,0.4,0.4,1.0,0.6,0.0,0.6,1.4,1.4
1980,12,IND,Tony Zeno,22,8,,7.4,0.8,2.6,0.29,0.0,0.0,,0.8,2.6,0.29,0.29,0.3,0.3,1.0,0.4,1.4,1.8,0.1,0.5,0.4,1.1,1.6,1.8
1980,12,IND,Corky Calhoun,29,7,,4.3,0.6,1.3,0.44,0.0,0.0,,0.6,1.3,0.44,0.44,0.0,0.3,0.0,1.0,0.4,1.4,0.0,0.3,0.0,0.1,0.9,1.1
1980,12,IND,John Kuester,24,24,,4.2,0.5,1.4,0.35,0.0,0.0,0.0,0.5,1.4,0.36,0.35,0.2,0.3,0.71,0.1,0.5,0.6,0.7,0.3,0.0,0.2,0.3,1.2
