SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1980,29,UTA,Adrian Dantley,24,68,,39.3,10.7,18.6,0.58,0.0,0.0,0.0,10.7,18.6,0.58,0.58,6.5,7.7,0.84,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0
1980,29,UTA,Terry Furlow,25,55,,31.2,6.6,13.9,0.48,0.4,1.3,0.32,6.2,12.6,0.49,0.49,2.3,2.6,0.88,0.9,1.9,2.8,4.0,1.0,0.3,2.3,1.4,16.0
1980,29,UTA,Pete Maravich,32,17,,30.7,7.1,17.3,0.41,0.4,0.6,0.64,6.7,16.6,0.4,0.42,2.4,2.9,0.82,0.4,1.9,2.4,3.2,0.9,0.2,2.6,1.8,17.1
1980,29,UTA,Ron Boone,33,75,,30.5,5.2,11.7,0.45,0.3,0.7,0.38,5.0,11.0,0.45,0.46,2.3,2.5,0.89,0.7,2.2,2.9,4.0,1.2,0.0,2.5,2.9,12.9
1980,29,UTA,Ben Poquette,24,82,,28.6,3.6,6.9,0.52,0.0,0.0,0.0,3.6,6.9,0.52,0.52,1.7,2.0,0.83,1.5,5.3,6.8,1.6,0.5,2.0,1.3,3.5,8.9
1980,29,UTA,Allan Bristow,28,82,,28.1,4.6,9.6,0.48,0.0,0.1,0.29,4.6,9.5,0.48,0.48,2.4,3.0,0.81,2.1,4.2,6.2,4.2,1.1,0.1,2.2,2.6,11.6
1980,29,UTA,Tom Boswell,26,61,,25.5,4.5,7.8,0.57,0.1,0.1,0.5,4.4,7.7,0.57,0.58,2.4,3.3,0.73,1.7,3.6,5.4,1.9,0.4,0.5,2.3,3.5,11.5
1980,29,UTA,Duck Williams,23,77,,23.3,3.0,6.7,0.45,0.0,0.2,0.0,3.0,6.6,0.46,0.45,0.5,0.8,0.7,0.3,1.1,1.4,2.4,1.3,0.1,1.4,2.2,6.6
1980,29,UTA,Bernard King,23,19,,22.1,3.7,7.2,0.52,0.0,0.0,,3.7,7.2,0.52,0.52,1.8,3.3,0.54,1.3,3.4,4.6,2.7,0.4,0.2,2.6,3.5,9.3
1980,29,UTA,James Hardy,23,76,,21.1,2.4,4.8,0.51,0.0,0.0,0.5,2.4,4.8,0.51,0.51,0.7,0.9,0.77,1.6,3.6,5.3,1.4,0.6,1.1,1.4,2.7,5.5
1980,29,UTA,Brad Davis,24,13,,17.3,2.5,4.3,0.59,0.0,0.1,0.0,2.5,4.2,0.6,0.59,0.8,0.9,0.83,0.3,0.8,1.2,3.5,0.8,0.1,0.8,1.6,5.8
1980,29,UTA,John Gianelli,29,17,,16.8,1.4,3.9,0.35,0.0,0.0,,1.4,3.9,0.35,0.35,0.5,0.9,0.56,0.8,2.8,3.6,1.0,0.4,0.4,1.3,1.5,3.2
1980,29,UTA,Mack Calvin,32,48,,16.1,2.1,4.7,0.44,0.0,0.2,0.09,2.1,4.5,0.46,0.44,2.2,2.4,0.9,0.3,1.5,1.8,2.8,0.6,0.0,1.2,1.5,6.4
1980,29,UTA,Paul Dawkins,22,57,,13.6,2.5,5.3,0.47,0.0,0.1,0.2,2.5,5.2,0.48,0.47,0.6,0.8,0.69,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5
1980,29,UTA,Robert Smith,24,6,,12.2,0.8,2.5,0.33,0.0,0.0,,0.8,2.5,0.33,0.33,0.8,0.8,1.0,0.5,0.0,0.5,1.2,0.7,0.0,0.2,0.5,2.5
1980,29,UTA,Jerome Whitehead,23,32,,10.3,1.0,2.2,0.45,0.0,0.0,,1.0,2.2,0.45,0.45,0.2,0.5,0.29,0.8,2.2,3.0,0.6,0.2,0.3,0.9,2.0,2.1
1980,29,UTA,Greg Deane,22,7,,6.9,0.3,1.6,0.18,0.1,0.1,1.0,0.1,1.4,0.1,0.23,0.7,1.0,0.71,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,1.4
1980,29,UTA,John Brown,28,4,,6.0,0.0,1.8,0.0,0.0,0.0,,0.0,1.8,0.0,0.0,1.0,1.0,1.0,1.3,1.0,2.3,1.0,0.0,0.0,1.3,1.0,1.0
1980,29,UTA,Andre Wakefield,25,8,,5.9,0.8,1.9,0.4,0.0,0.0,,0.8,1.9,0.4,0.4,0.4,0.4,1.0,0.0,0.5,0.5,0.4,0.1,0.0,1.0,1.6,1.9
1980,29,UTA,Carl Kilpatrick,23,2,,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.5,1.5
