Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,31,1041,TOT,Total After Trade,25.0,NBA,"SF,SG",76.0,62.0,2148.0,8.4,19.3,0.44,2.0,6.0,0.34,6.4,13.3,0.48,3.6,4.4,0.82,0.9,4.9,5.7,3.3,1.3,0.2,3.5,3.8,22.5,,99.0,109.0
2003,15,1041,MEM,Memphis Grizzlies,25.0,NBA,SG,49.0,35.0,1187.0,9.0,20.9,0.43,2.0,5.7,0.35,7.0,15.2,0.46,3.8,4.7,0.82,0.8,3.9,4.7,3.1,1.0,0.3,4.1,4.5,23.9,,95.0,112.0
2003,22,1041,ORL,Orlando Magic,25.0,NBA,SF,27.0,27.0,961.0,7.7,17.4,0.44,2.1,6.4,0.33,5.6,11.1,0.5,3.3,4.1,0.82,1.0,6.0,7.0,3.6,1.6,0.1,2.7,3.0,20.8,,105.0,106.0
2004,31,1041,TOT,Total After Trade,26.0,NBA,"SF,SG",73.0,43.0,2041.0,8.3,19.0,0.44,1.6,4.0,0.4,6.7,15.0,0.45,3.5,4.1,0.85,1.3,4.6,5.9,3.2,1.5,0.4,2.7,3.8,21.7,,104.0,111.0
2004,22,1041,ORL,Orlando Magic,26.0,NBA,SF,48.0,25.0,1435.0,6.9,15.7,0.44,1.7,4.2,0.41,5.2,11.6,0.45,2.5,3.0,0.83,1.4,4.7,6.0,2.9,1.5,0.4,2.3,3.6,18.0,,104.0,112.0
2004,29,1041,UTA,Utah Jazz,26.0,NBA,SG,25.0,18.0,606.0,11.7,27.2,0.43,1.3,3.6,0.36,10.4,23.6,0.44,6.2,7.0,0.88,1.3,4.4,5.7,3.8,1.4,0.5,3.7,4.2,30.9,,103.0,106.0
2005,29,1041,UTA,Utah Jazz,27.0,NBA,SG,81.0,44.0,1660.0,9.3,20.7,0.45,1.2,3.4,0.36,8.0,17.2,0.46,3.6,4.5,0.81,0.8,5.1,6.0,4.5,1.5,0.4,2.9,5.1,23.4,,103.0,111.0
2006,29,1041,UTA,Utah Jazz,28.0,NBA,SG,37.0,36.0,956.0,9.5,21.9,0.43,1.0,3.4,0.3,8.5,18.5,0.46,2.5,3.3,0.75,0.9,3.1,4.0,3.6,0.9,0.2,3.6,5.0,22.5,,93.0,112.0
2007,29,1041,UTA,Utah Jazz,29.0,NBA,SG,61.0,6.0,1188.0,7.8,16.8,0.46,2.3,5.4,0.43,5.5,11.4,0.48,3.1,3.8,0.82,1.1,4.6,5.7,2.8,1.2,0.2,2.8,5.4,21.0,,107.0,110.0
2008,31,1041,TOT,Total After Trade,30.0,NBA,SG,56.0,0.0,831.0,8.1,18.4,0.44,2.2,6.0,0.36,5.9,12.4,0.48,1.4,1.6,0.88,1.0,4.9,5.9,3.8,1.5,0.2,3.2,5.0,19.8,,98.0,110.0
2008,29,1041,UTA,Utah Jazz,30.0,NBA,SG,22.0,0.0,279.0,7.6,18.8,0.4,2.2,6.3,0.35,5.4,12.6,0.43,0.2,0.2,1.0,1.1,4.6,5.7,3.0,2.4,0.2,3.9,4.4,17.5,,85.0,107.0
2008,23,1041,PHI,Philadelphia 76Ers,30.0,NBA,SG,12.0,0.0,110.0,6.3,19.8,0.32,2.4,7.2,0.33,3.9,12.5,0.31,2.9,3.9,0.75,0.5,6.3,6.8,5.3,1.4,0.5,3.9,4.3,17.9,,86.0,108.0
2008,24,1041,PHO,Phoenix Suns,30.0,NBA,SG,22.0,0.0,442.0,8.9,17.9,0.5,2.1,5.6,0.38,6.7,12.2,0.55,1.8,1.9,0.94,1.0,4.7,5.7,3.9,0.9,0.2,2.6,5.5,21.7,,108.0,111.0
