Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
784,714.0,341.0,1837.0,6.11,13.27,0.46,0.32,1.02,0.31,5.8,12.26,0.47,2.46,3.1,0.79,0.49,1.99,2.48,7.23,1.51,0.08,3.11,2.54,15.04
