Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,31,1885,TOT,Total After Trade,22.0,NBA,PG,81.0,1269.0,11.8,0.48,0.19,0.2,2.0,9.6,5.9,31.5,1.6,0.6,17.5,17.1,0.5,1.4,1.9,0.07,-1.7,-0.1,-1.8,0.1
2010,29,1885,UTA,Utah Jazz,22.0,NBA,PG,26.0,363.0,12.3,0.45,0.18,0.25,3.4,8.9,6.2,33.1,1.8,0.4,16.0,21.7,0.0,0.4,0.4,0.05,-1.1,-0.4,-1.5,0.0
2010,21,1885,OKC,Oklahoma City Thunder,22.0,NBA,PG,55.0,906.0,11.6,0.49,0.2,0.17,1.4,9.9,5.8,30.9,1.5,0.7,18.4,15.3,0.5,1.0,1.5,0.08,-1.9,0.1,-1.9,0.0
2011,21,1885,OKC,Oklahoma City Thunder,23.0,NBA,PG,82.0,1200.0,11.7,0.48,0.29,0.18,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,0.7,0.8,1.5,0.06,-0.8,-1.1,-1.8,0.1
2012,21,1885,OKC,Oklahoma City Thunder,24.0,NBA,PG,9.0,137.0,9.1,0.47,0.44,0.1,2.7,7.8,5.4,24.1,1.9,0.0,21.3,17.1,0.0,0.1,0.1,0.04,-1.9,-0.8,-2.7,0.0
2013,31,1885,TOT,Total After Trade,25.0,NBA,"PG,SG",64.0,963.0,9.3,0.47,0.34,0.22,1.1,4.4,2.8,28.7,1.2,0.1,20.4,18.4,-0.1,0.3,0.2,0.01,-1.9,-2.6,-4.5,-0.6
2013,21,1885,OKC,Oklahoma City Thunder,25.0,NBA,PG,37.0,391.0,7.5,0.42,0.4,0.18,1.6,3.6,2.6,26.8,1.3,0.0,20.0,18.1,-0.3,0.2,0.0,-0.0,-2.5,-2.5,-5.0,-0.3
2013,25,1885,POR,Portland Trail Blazers,25.0,NBA,SG,27.0,572.0,10.6,0.51,0.3,0.25,0.8,4.9,2.8,30.0,1.1,0.1,20.7,18.6,0.2,0.0,0.2,0.02,-1.6,-2.7,-4.2,-0.3
2014,31,1885,TOT,Total After Trade,26.0,NBA,PG,31.0,327.0,6.2,0.39,0.37,0.11,3.1,10.6,6.7,23.0,1.4,0.7,21.5,18.2,-0.6,0.2,-0.4,-0.06,-4.4,-1.6,-6.0,-0.3
2014,30,1885,WAS,Washington Wizards,26.0,NBA,PG,23.0,215.0,6.0,0.36,0.35,0.04,3.7,9.3,6.5,26.8,1.2,0.4,18.8,19.0,-0.4,0.2,-0.2,-0.05,-4.4,-1.6,-6.0,-0.2
2014,23,1885,PHI,Philadelphia 76Ers,26.0,NBA,PG,8.0,112.0,6.6,0.46,0.41,0.28,1.9,13.0,7.2,15.7,1.7,1.4,27.0,16.8,-0.2,0.1,-0.2,-0.07,-4.3,-1.7,-6.0,-0.1
