PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dennis Johnson,30,21,21,848,6.0,13.5,0.445,0.0,0.6,0.0,6.0,12.9,0.466,3.4,3.9,0.86,1.0,2.5,3.6,6.5,1.3,0.4,3.1,2.8,15.5
Kevin McHale,27,21,21,837,7.4,13.0,0.568,0.0,0.0,,7.4,13.0,0.568,5.2,6.5,0.807,3.2,5.8,8.9,1.4,0.6,2.0,2.6,3.1,20.0
Larry Bird,28,20,20,815,8.7,18.8,0.461,0.3,1.1,0.28,8.3,17.7,0.473,5.3,6.0,0.89,2.3,5.7,8.0,5.1,1.5,0.8,2.5,2.4,23.0
Robert Parish,31,21,21,803,6.1,12.4,0.493,0.0,0.0,,6.1,12.4,0.493,3.9,5.0,0.784,2.6,7.3,9.8,1.4,0.9,1.5,2.2,3.0,16.1
Danny Ainge,25,21,21,687,5.1,10.9,0.466,0.4,0.8,0.43799999999999994,4.7,10.1,0.469,1.6,2.0,0.769,1.0,2.0,3.0,6.3,1.7,0.1,1.7,4.0,12.1
Scott Wedman,32,21,1,350,7.5,13.8,0.545,1.0,2.3,0.455,6.5,11.5,0.563,2.7,3.9,0.684,2.3,3.8,6.1,3.4,1.3,0.0,1.2,5.1,18.7
Ray Williams,30,19,0,278,6.1,15.0,0.405,0.3,1.9,0.133,5.8,13.1,0.446,3.1,3.2,0.96,1.8,2.8,4.7,7.8,1.6,0.1,4.3,5.7,15.5
Cedric Maxwell,29,20,0,238,3.2,6.5,0.488,0.0,0.0,,3.2,6.5,0.488,5.1,6.5,0.7909999999999999,2.6,4.5,7.1,1.1,1.4,0.3,1.5,4.4,11.5
Quinn Buckner,30,15,0,86,5.4,9.2,0.591,0.0,0.0,,5.4,9.2,0.591,2.1,3.3,0.625,0.8,2.1,2.9,5.0,2.5,0.0,2.5,10.0,13.0
Greg Kite,23,9,0,63,2.9,6.9,0.41700000000000004,0.0,0.0,,2.9,6.9,0.41700000000000004,0.6,1.1,0.5,2.9,6.3,9.1,1.7,0.6,0.0,1.1,7.4,6.3
M.L. Carr,34,7,0,24,6.0,22.5,0.267,1.5,3.0,0.5,4.5,19.5,0.231,0.0,0.0,,1.5,1.5,3.0,1.5,1.5,0.0,1.5,6.0,13.5
Carlos Clark,24,3,0,11,9.8,16.4,0.6,0.0,0.0,,9.8,16.4,0.6,6.5,6.5,1.0,6.5,0.0,6.5,9.8,3.3,0.0,0.0,6.5,26.2
