PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
John Bagley,24,4,4,168,4.7,12.0,0.39299999999999996,0.0,0.6,0.0,4.7,11.4,0.415,1.5,2.1,0.7,0.2,3.2,3.4,8.6,2.1,0.0,3.6,1.5,10.9
World B. Free,31,4,4,150,9.8,22.3,0.441,0.0,1.0,0.0,9.8,21.4,0.461,5.5,6.0,0.92,1.0,1.4,2.4,7.4,1.4,0.0,1.4,2.9,25.2
Roy Hinson,23,4,4,120,7.8,14.4,0.542,0.0,0.0,,7.8,14.4,0.542,4.5,6.9,0.652,3.0,6.0,9.0,0.9,0.9,2.7,2.4,5.4,20.1
Lonnie Shelton,29,4,0,106,6.5,11.5,0.5589999999999999,0.0,0.0,,6.5,11.5,0.5589999999999999,2.7,3.4,0.8,2.0,5.4,7.5,1.4,0.7,0.3,2.0,6.8,15.6
Phil Hubbard,28,4,4,101,8.6,16.0,0.5329999999999999,0.4,0.4,1.0,8.2,15.7,0.523,4.6,6.1,0.765,3.9,3.2,7.1,1.1,1.1,0.0,2.5,5.7,22.1
Ben Poquette,29,4,0,91,5.1,8.3,0.619,0.0,0.0,,5.1,8.3,0.619,1.6,2.0,0.8,1.6,4.0,5.5,0.4,0.8,2.4,1.6,6.3,11.9
Mark West,24,4,4,68,1.6,2.6,0.6,0.0,0.0,,1.6,2.6,0.6,1.1,2.6,0.4,2.6,6.9,9.5,2.1,1.1,0.0,2.6,10.1,4.2
Johnny Davis,29,3,0,50,8.6,11.5,0.75,0.0,0.7,0.0,8.6,10.8,0.8,2.9,3.6,0.8,0.7,3.6,4.3,10.8,3.6,0.0,1.4,3.6,20.2
Edgar Jones,28,4,0,45,7.2,14.4,0.5,0.0,0.8,0.0,7.2,13.6,0.529,5.6,6.4,0.875,1.6,4.8,6.4,2.4,1.6,0.0,1.6,4.8,20.0
Melvin Turpin,24,4,0,45,9.6,15.2,0.632,0.0,0.0,,9.6,15.2,0.632,0.8,1.6,0.5,2.4,4.0,6.4,0.0,3.2,0.8,4.0,2.4,20.0
Ron Anderson,26,2,0,9,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,4.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Williams,23,2,0,7,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.0,0.0,,0.0,0.0,0.0,5.1,0.0,0.0,0.0,5.1,10.3
