PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Michael Jordan,21,4,4,171,7.2,16.4,0.436,0.2,1.7,0.125,6.9,14.7,0.47100000000000003,10.1,12.2,0.828,1.5,3.4,4.8,7.2,2.3,0.8,3.2,3.2,24.6
Orlando Woolridge,25,4,4,167,7.3,14.7,0.5,0.0,0.0,,7.3,14.7,0.5,3.0,3.9,0.778,1.3,1.5,2.8,1.7,1.3,0.2,2.6,4.1,17.7
Dave Greenwood,27,4,4,139,3.9,7.3,0.536,0.0,0.0,,3.9,7.3,0.536,2.1,2.6,0.8,2.6,5.4,8.0,1.3,1.6,1.0,1.8,3.6,9.8
Quintin Dailey,24,4,0,129,7.3,17.3,0.419,0.3,2.0,0.14300000000000002,7.0,15.3,0.455,2.2,3.1,0.727,1.4,2.2,3.6,3.1,1.1,0.0,1.4,2.5,17.0
Wes Matthews,25,4,4,91,4.4,12.7,0.344,0.0,1.2,0.0,4.4,11.5,0.379,2.8,3.6,0.778,0.8,1.6,2.4,4.7,2.0,0.0,2.8,4.0,11.5
Jawann Oldham,27,4,0,91,2.8,5.9,0.467,0.0,0.0,,2.8,5.9,0.467,0.0,0.0,,3.2,5.5,8.7,1.2,2.4,2.8,4.4,7.5,5.5
Dave Corzine,28,4,4,77,6.5,9.8,0.667,0.0,0.0,,6.5,9.8,0.667,2.3,2.8,0.833,4.2,6.1,10.3,1.4,0.9,0.5,2.3,6.5,15.4
Sidney Green,24,3,0,54,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,4.7,7.3,0.636,6.7,3.3,10.0,1.3,0.0,0.7,0.7,5.3,20.7
Steve Johnson,27,3,0,22,3.3,11.5,0.28600000000000003,0.0,0.0,,3.3,11.5,0.28600000000000003,3.3,3.3,1.0,4.9,3.3,8.2,3.3,0.0,0.0,3.3,6.5,9.8
Caldwell Jones,34,2,0,18,10.0,12.0,0.833,0.0,2.0,0.0,10.0,10.0,1.0,0.0,0.0,,2.0,8.0,10.0,0.0,0.0,2.0,2.0,14.0,20.0
Rod Higgins,25,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
