Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,3,83,NJN,New Jersey Nets,Ryan Anderson,"May 6, 1988",20.0,NBA,PF,66.0,30.0,1312.0,6.5,16.6,0.39,2.8,7.7,0.36,3.7,8.9,0.42,4.0,4.7,0.84,4.2,8.4,12.7,2.1,1.8,0.8,2.6,6.4,19.8,108.0,109.0
2010,22,83,ORL,Orlando Magic,Ryan Anderson,"May 6, 1988",21.0,NBA,PF,63.0,6.0,911.0,9.7,22.2,0.44,4.5,12.1,0.37,5.2,10.1,0.51,4.1,4.7,0.87,4.0,7.6,11.6,2.1,1.4,0.8,3.2,4.6,27.9,112.0,103.0
2011,22,83,ORL,Orlando Magic,Ryan Anderson,"May 6, 1988",22.0,NBA,PF,64.0,14.0,1424.0,8.3,19.4,0.43,5.0,12.6,0.39,3.4,6.8,0.5,3.5,4.3,0.81,4.8,8.3,13.1,1.9,1.1,1.4,1.8,5.1,25.2,122.0,102.0
2012,22,83,ORL,Orlando Magic,Ryan Anderson,"May 6, 1988",23.0,NBA,PF,61.0,61.0,1964.0,9.1,20.8,0.44,4.6,11.6,0.39,4.6,9.2,0.5,4.1,4.7,0.88,6.1,6.8,12.9,1.5,1.4,0.7,1.6,4.0,26.9,124.0,105.0
2013,19,83,NOH,New Orleans Hornets,Ryan Anderson,"May 6, 1988",24.0,NBA,PF,81.0,22.0,2503.0,10.2,24.2,0.42,4.6,12.1,0.38,5.6,12.1,0.46,3.3,3.9,0.84,4.1,7.1,11.2,2.1,0.9,0.7,2.1,3.9,28.4,114.0,112.0
2014,19,83,NOP,New Orleans Pelicans,Ryan Anderson,"May 6, 1988",25.0,NBA,PF,22.0,14.0,795.0,10.2,23.2,0.44,4.4,10.7,0.41,5.8,12.4,0.46,3.9,4.1,0.95,4.3,5.0,9.3,1.1,0.7,0.5,1.3,3.1,28.6,120.0,115.0
2015,19,83,NOP,New Orleans Pelicans,Ryan Anderson,"May 6, 1988",26.0,NBA,PF,61.0,5.0,1675.0,9.1,22.9,0.4,3.8,11.3,0.34,5.3,11.6,0.46,4.0,4.7,0.85,3.4,5.9,9.3,1.7,1.0,0.6,1.9,3.5,26.1,109.0,110.0
2016,19,83,NOP,New Orleans Pelicans,Ryan Anderson,"May 6, 1988",27.0,NBA,PF,66.0,7.0,2008.0,9.8,22.9,0.43,3.2,8.8,0.37,6.6,14.1,0.47,4.9,5.6,0.87,3.2,6.5,9.8,1.8,0.9,0.6,2.2,2.7,27.8,108.0,112.0
2017,11,83,HOU,Houston Rockets,Ryan Anderson,"May 6, 1988",28.0,NBA,PF,72.0,72.0,2116.0,7.3,17.5,0.42,4.6,11.5,0.4,2.7,6.1,0.45,2.9,3.4,0.86,2.5,4.9,7.5,1.5,0.7,0.3,1.2,3.2,22.2,119.0,113.0
2018,11,83,HOU,Houston Rockets,Ryan Anderson,"May 6, 1988",29.0,NBA,PF,66.0,50.0,1725.0,5.9,13.7,0.43,3.7,9.7,0.39,2.2,4.0,0.54,2.1,2.7,0.77,2.7,6.8,9.4,1.7,0.7,0.6,1.2,3.6,17.6,121.0,109.0
2019,31,83,TOT,Total After Trade,Ryan Anderson,"May 6, 1988",30.0,NBA,PF,25.0,8.0,322.0,3.1,10.3,0.3,1.3,6.0,0.22,1.8,4.3,0.41,1.8,2.4,0.75,2.7,5.4,8.0,2.8,0.6,0.1,2.1,3.7,9.4,90.0,118.0
2019,24,83,PHO,Phoenix Suns,Ryan Anderson,"May 6, 1988",30.0,NBA,PF,15.0,8.0,278.0,3.3,10.3,0.32,1.2,5.8,0.21,2.1,4.5,0.46,1.9,2.4,0.79,2.4,5.3,7.7,2.9,0.5,0.2,2.1,4.0,9.6,91.0,119.0
2019,16,83,MIA,Miami Heat,Ryan Anderson,"May 6, 1988",30.0,NBA,PF,10.0,0.0,44.0,2.2,10.0,0.22,2.2,6.7,0.33,0.0,3.3,0.0,1.1,2.2,0.5,4.4,5.6,10.0,2.2,1.1,0.0,2.2,2.2,7.8,86.0,111.0
2020,11,83,HOU,Houston Rockets,Ryan Anderson,"May 6, 1988",31.0,NBA,C,2.0,0.0,14.0,6.6,23.1,0.29,3.3,16.5,0.2,3.3,6.6,0.5,0.0,0.0,,0.0,23.1,23.1,6.6,3.3,0.0,3.3,3.3,16.5,78.0,98.0
