Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,21.0,LAL,NBA,SF,77,1,25.6,5.8,10.0,0.579,0.0,0.1,0.25,5.8,10.0,0.581,0.58,1.8,2.9,0.624,2.0,3.1,5.2,1.7,1.2,0.8,2.3,2.9,13.4
1983-84,22.0,LAL,NBA,PF,82,53,29.5,6.0,10.9,0.556,0.0,0.1,0.0,6.0,10.8,0.56,0.556,2.4,3.1,0.759,1.9,4.4,6.3,2.5,0.9,0.9,2.2,3.0,14.5
1984-85,23.0,LAL,NBA,SF,80,76,33.7,7.6,13.3,0.572,0.0,0.1,0.0,7.6,13.2,0.576,0.572,2.4,3.1,0.776,2.1,4.3,6.4,2.5,1.1,0.8,2.5,2.5,17.6
1985-86,24.0,LAL,NBA,SF,75,73,32.7,8.4,14.5,0.579,0.0,0.2,0.0,8.4,14.3,0.586,0.579,3.2,4.2,0.771,1.8,3.3,5.2,2.7,1.1,1.0,2.0,2.6,20.0
1986-87,25.0,LAL,NBA,SF,82,82,34.4,7.9,14.7,0.539,0.0,0.2,0.0,7.9,14.6,0.545,0.539,3.6,4.7,0.751,1.9,3.8,5.7,2.8,1.3,1.0,2.0,2.5,19.4
1987-88,26.0,LAL,NBA,SF,75,72,35.4,8.2,15.5,0.531,0.0,0.2,0.125,8.2,15.3,0.537,0.532,3.2,4.1,0.796,1.7,3.3,5.0,3.9,1.0,0.7,2.1,2.3,19.7
1988-89,27.0,LAL,NBA,SF,81,81,36.5,8.7,15.8,0.548,0.0,0.3,0.087,8.6,15.5,0.556,0.548,3.1,4.0,0.782,2.1,4.0,6.0,3.6,1.3,0.7,2.2,2.2,20.5
1989-90,28.0,LAL,NBA,SF,80,80,37.0,8.9,16.2,0.548,0.2,0.6,0.306,8.7,15.6,0.557,0.554,3.1,4.0,0.782,2.0,4.0,6.0,3.6,1.2,0.6,2.0,2.4,21.1
1990-91,29.0,LAL,NBA,SF,78,74,38.6,9.2,18.7,0.492,0.3,1.2,0.289,8.8,17.5,0.505,0.501,2.7,3.4,0.797,1.4,3.2,4.6,3.5,1.3,0.4,1.6,1.5,21.4
1991-92,30.0,LAL,NBA,SF,54,54,39.0,8.3,18.6,0.447,0.2,0.8,0.209,8.2,17.9,0.457,0.451,3.1,3.8,0.814,1.8,3.8,5.6,4.7,1.4,0.4,2.4,1.6,19.9
1992-93,31.0,LAL,NBA,SF,82,69,28.8,6.2,13.9,0.447,0.4,1.4,0.27,5.9,12.6,0.466,0.46,2.1,2.6,0.81,0.9,2.1,3.0,3.4,1.1,0.3,1.7,1.1,14.9
1993-94,32.0,LAL,NBA,SF,80,2,20.0,4.3,10.5,0.406,0.4,1.4,0.288,3.9,9.1,0.424,0.425,1.3,1.7,0.741,0.6,1.7,2.3,1.9,0.6,0.2,1.2,1.0,10.2
