NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2,Vincent Askew,SG,6-6,210,1966-02-28,US,6,Memphis
34,Frank Brickowski,C,6-9,240,1959-08-14,US,10,Penn State
1,Sherell Ford,SF,6-7,210,1972-08-26,US,R,University of Illinois at Chicago
33,Hersey Hawkins,SG,6-3,190,1966-09-29,US,7,Bradley
50,Ervin Johnson,C,6-11,245,1967-12-21,US,2,New Orleans
40,Shawn Kemp,PF,6-10,230,1969-11-26,US,6,Trinity Valley CC
10,Nate McMillan,PG,6-5,195,1964-08-03,US,9,NC State
20,Gary Payton,PG,6-4,180,1968-07-23,US,5,Oregon State
14,Sam Perkins,PF,6-9,235,1961-06-14,US,11,UNC
55,Steve Scheffler,C,6-9,250,1967-09-03,US,5,Purdue
11,Detlef Schrempf,SF,6-10,235,1963-01-21,DE,10,Washington
3,Eric Snow,PG,6-3,190,1973-04-24,US,R,Michigan State
25,David Wingate,SG,6-5,185,1963-12-15,US,9,Georgetown
