SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1996,15,VAN,18,Ashraf Amaya,PF,6-8,230,1971-11-23,US,R,Southern Illinois
1996,15,VAN,2,Greg Anthony,PG,6-0,176,1967-11-15,US,4,"University of Portland, UNLV"
1996,15,VAN,34,Anthony Avent,PF,6-9,235,1969-10-18,US,3,Seton Hall
1996,15,VAN,0,Benoit Benjamin,C,7-0,250,1964-11-22,US,10,Creighton
1996,15,VAN,30,Blue Edwards,SF,6-4,200,1965-10-31,US,6,East Carolina University
1996,15,VAN,32,Doug Edwards,PF,6-7,220,1971-01-21,US,2,Florida State
1996,15,VAN,44,Kenny Gattison,PF,6-8,225,1964-05-23,US,8,Old Dominion
1996,15,VAN,40,Antonio Harvey,PF,6-11,225,1970-07-06,US,2,"Southern Illinois, Georgia, Pfeiffer University"
1996,15,VAN,17,Chris King,SF,6-8,215,1969-07-24,US,1,Wake Forest
1996,15,VAN,15,Rich Manning,PF,6-11,253,1970-06-23,US,R,"Syracuse, Washington"
1996,15,VAN,40,Cuonzo Martin,SG,6-5,213,1971-09-23,US,R,Purdue
1996,15,VAN,5,Darrick Martin,PG,5-11,170,1971-03-06,US,1,UCLA
1996,15,VAN,52,Eric Mobley,C,6-11,235,1970-02-01,US,1,Pitt
1996,15,VAN,7,Lawrence Moten,SG,6-5,185,1972-03-25,US,R,Syracuse
1996,15,VAN,14,Eric Murdock,PG,6-1,190,1968-06-14,US,4,Providence
1996,15,VAN,50,Bryant Reeves,C,7-0,275,1973-06-08,US,R,Oklahoma State
1996,15,VAN,4,Byron Scott,SG,6-3,195,1961-03-28,US,12,Arizona State
1996,15,VAN,21,Gerald Wilkins,SG,6-6,185,1963-09-11,US,9,Chattanooga
