SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1996,17,MIL,42,Vin Baker,PF,6-11,232,1971-11-23,US,2,University of Hartford
1996,17,MIL,7,Benoit Benjamin,C,7-0,250,1964-11-22,US,10,Creighton
1996,17,MIL,30,Marty Conlon,C,6-10,224,1968-01-19,US,4,Providence
1996,17,MIL,34,Terry Cummings,PF,6-9,220,1961-03-15,US,13,DePaul
1996,17,MIL,10,Todd Day,SG,6-6,188,1970-01-07,US,3,Arkansas
1996,17,MIL,20,Sherman Douglas,PG,6-0,180,1966-09-15,US,6,Syracuse
1996,17,MIL,0,Kevin Duckworth,C,7-0,275,1964-04-01,US,9,Eastern Illinois University
1996,17,MIL,31,Randolph Keys,SF,6-7,195,1966-04-19,US,4,University of Southern Mississippi
1996,17,MIL,53,Alton Lister,C,7-0,240,1958-10-01,US,13,Arizona State
1996,17,MIL,11,Lee Mayberry,PG,6-1,172,1970-06-12,US,3,Arkansas
1996,17,MIL,52,Eric Mobley,C,6-11,235,1970-02-01,US,1,Pitt
1996,17,MIL,5,Eric Murdock,PG,6-1,190,1968-06-14,US,4,Providence
1996,17,MIL,22,Johnny Newman,SG,6-7,190,1963-11-28,US,9,Richmond
1996,17,MIL,54,Mike Peplowski,C,6-10,270,1970-10-15,US,2,Michigan State
1996,17,MIL,3,Shawn Respert,SG,6-1,195,1972-02-06,US,R,Michigan State
1996,17,MIL,44,Jerry Reynolds,SF,6-8,200,1962-12-23,US,7,LSU
1996,17,MIL,13,Glenn Robinson,SF,6-7,225,1973-01-10,US,1,Purdue
