NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
34,Charles Barkley,PF,6-6,252,1963-02-20,US,11,Auburn
8,Mario Bennett,SF,6-6,235,1973-08-01,US,R,Arizona State
43,Chris Carr,SG,6-5,207,1974-03-12,US,R,Southern Illinois
40,John Coker,C,7-0,253,1971-10-28,US,R,Boise State
4,Michael Finley,SF,6-7,215,1973-03-06,US,R,Wisconsin
45,A.C. Green,SF,6-9,220,1963-10-04,US,10,Oregon State
7,Kevin Johnson,PG,6-1,180,1966-03-04,US,8,California
35,Joe Kleine,C,6-11,255,1962-01-04,US,10,"Notre Dame, Arkansas"
15,Danny Manning,PF,6-10,230,1966-05-17,US,7,Kansas
2,Elliot Perry,PG,6-0,150,1969-03-28,US,3,Memphis
11,Wesley Person,SG,6-6,195,1971-03-28,US,1,Auburn
14,Terrence Rencher,PG,6-3,185,1973-02-19,US,R,Texas
51,Stefano Rusconi,PF,6-9,240,1968-10-02,IT,R,
14,Tony Smith,SG,6-3,185,1968-06-14,US,5,Marquette
23,Wayman Tisdale,PF,6-9,240,1964-06-09,US,10,Oklahoma
18,Hot Rod Williams,C,6-11,215,1962-08-09,US,9,Tulane
10,David Wood,PF,6-9,227,1964-11-30,US,5,Nevada
