SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1987,25,POR,Kiki Vandeweghe,28,4,4,43.5,9.5,17.8,0.54,0.3,1.0,0.25,9.3,16.8,0.55,0.54,5.5,6.5,0.85,1.3,2.0,3.3,2.8,0.3,0.3,2.8,2.5,24.8
1987,25,POR,Clyde Drexler,24,4,4,38.3,9.0,19.8,0.46,0.3,1.0,0.25,8.8,18.8,0.47,0.46,5.8,7.3,0.79,4.0,3.5,7.5,3.8,1.8,0.8,1.5,4.0,24.0
1987,25,POR,Terry Porter,23,4,4,37.5,6.0,12.5,0.48,0.5,1.3,0.4,5.5,11.3,0.49,0.5,4.5,5.0,0.9,0.3,4.5,4.8,10.0,2.5,0.5,3.3,3.5,17.0
1987,25,POR,Steve Johnson,29,4,4,34.3,7.0,15.3,0.46,0.0,0.0,,7.0,15.3,0.46,0.46,6.8,10.8,0.63,4.3,5.8,10.0,0.5,0.5,0.3,2.3,3.8,20.8
1987,25,POR,Caldwell Jones,36,4,4,32.3,1.3,3.0,0.42,0.0,0.0,,1.3,3.0,0.42,0.42,1.3,1.5,0.83,2.3,5.5,7.8,1.5,0.0,1.5,1.3,3.8,3.8
1987,25,POR,Jim Paxson,29,4,0,23.5,3.3,8.0,0.41,0.0,0.5,0.0,3.3,7.5,0.43,0.41,2.0,2.3,0.89,1.0,1.3,2.3,3.3,1.3,0.0,1.0,2.0,8.5
1987,25,POR,Jerome Kersey,24,4,0,15.0,2.5,6.3,0.4,0.0,0.0,,2.5,6.3,0.4,0.4,1.0,1.0,1.0,1.5,3.3,4.8,0.8,1.3,0.3,1.5,3.3,6.0
1987,25,POR,Kevin Duckworth,22,4,0,13.3,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.5,1.3,0.4,0.8,1.3,2.0,0.3,1.0,0.3,1.5,3.5,3.5
1987,25,POR,Michael Holton,25,2,0,4.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0
1987,25,POR,Fernando MartA­n,24,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
