SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1987,8,DEN,Fat Lever,26,3,3,33.0,6.3,16.7,0.38,0.7,2.7,0.25,5.7,14.0,0.4,0.4,2.0,3.0,0.67,1.7,4.3,6.0,7.3,2.3,0.0,0.7,2.3,15.3
1987,8,DEN,Blair Rasmussen,24,3,3,30.7,7.3,15.0,0.49,0.0,0.0,,7.3,15.0,0.49,0.49,1.7,3.3,0.5,2.7,5.0,7.7,2.3,0.7,0.7,1.7,4.0,16.3
1987,8,DEN,Alex English,33,3,3,25.3,8.3,16.3,0.51,0.0,0.0,,8.3,16.3,0.51,0.51,2.0,2.3,0.86,3.3,1.3,4.7,3.3,0.0,0.0,2.7,3.0,18.7
1987,8,DEN,Bill Hanzlik,29,3,2,25.3,2.7,8.3,0.32,0.0,0.7,0.0,2.7,7.7,0.35,0.32,3.0,5.0,0.6,0.0,2.0,2.0,2.3,1.3,0.0,1.0,2.0,8.3
1987,8,DEN,Danny Schayes,27,3,0,25.0,4.0,5.7,0.71,0.0,0.0,,4.0,5.7,0.71,0.71,2.0,3.0,0.67,2.0,3.7,5.7,0.7,0.3,0.7,1.0,3.3,10.0
1987,8,DEN,Darrell Walker,25,3,3,22.7,3.7,11.3,0.32,0.0,0.0,,3.7,11.3,0.32,0.32,1.3,2.3,0.57,1.0,2.3,3.3,1.7,0.7,0.0,1.3,1.3,8.7
1987,8,DEN,Mike Evans,31,3,0,19.0,2.3,6.3,0.37,0.7,2.3,0.29,1.7,4.0,0.42,0.42,0.7,0.7,1.0,0.7,1.7,2.3,2.7,1.0,0.0,1.0,2.0,6.0
1987,8,DEN,Maurice Martin,22,3,0,18.0,4.0,9.7,0.41,0.0,0.3,0.0,4.0,9.3,0.43,0.41,2.3,4.0,0.58,1.3,1.7,3.0,3.3,0.0,0.3,1.7,4.0,10.3
1987,8,DEN,Mark Alarie,23,3,0,13.7,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,0.7,0.7,1.0,0.0,1.7,1.7,0.3,0.7,0.7,1.3,3.0,6.7
1987,8,DEN,Wayne Cooper,30,3,1,13.7,1.7,4.0,0.42,0.0,0.0,,1.7,4.0,0.42,0.42,0.7,0.7,1.0,2.0,3.7,5.7,0.7,0.0,0.3,0.3,3.0,4.0
1987,8,DEN,T.R. Dunn,31,3,0,7.3,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.0,0.0,,0.3,0.7,1.0,0.7,0.3,0.3,0.3,1.0,0.7
1987,8,DEN,Otis Smith,23,3,0,6.3,0.7,2.0,0.33,0.0,0.0,,0.7,2.0,0.33,0.33,2.0,3.0,0.67,0.3,1.3,1.7,1.3,0.0,0.7,1.3,0.3,3.3
