SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1987,17,MIL,Paul Pressey,28,12,12,38.8,5.7,12.2,0.47,0.1,0.7,0.12,5.6,11.5,0.49,0.47,2.8,3.8,0.74,2.3,2.8,5.2,8.6,2.3,0.7,2.9,4.3,14.3
1987,17,MIL,Terry Cummings,25,12,10,36.9,8.8,17.9,0.49,0.0,0.0,,8.8,17.9,0.49,0.49,4.8,6.9,0.69,2.4,5.5,7.9,2.3,1.0,1.1,1.3,4.3,22.3
1987,17,MIL,Sidney Moncrief,29,12,10,35.5,6.5,13.8,0.47,0.3,1.2,0.29,6.2,12.6,0.49,0.48,6.1,7.5,0.81,1.8,2.8,4.5,3.0,1.1,0.5,2.0,3.6,19.4
1987,17,MIL,Jack Sikma,31,12,12,35.5,6.1,12.5,0.49,0.0,0.1,0.0,6.1,12.4,0.49,0.49,4.0,4.1,0.98,2.8,8.1,10.8,1.9,1.3,0.8,1.5,4.7,16.2
1987,17,MIL,John Lucas,33,12,12,30.2,5.7,12.5,0.45,1.0,3.0,0.33,4.7,9.5,0.49,0.49,3.3,4.0,0.81,0.3,1.8,2.1,5.2,1.2,0.1,1.7,1.4,15.6
1987,17,MIL,Ricky Pierce,27,12,2,26.4,5.7,11.8,0.48,0.0,0.0,,5.7,11.8,0.48,0.48,4.6,5.6,0.82,1.0,1.3,2.3,1.3,0.8,0.4,1.6,3.3,15.9
1987,17,MIL,Craig Hodges,26,12,0,18.8,3.3,6.4,0.52,0.4,1.4,0.29,2.9,5.0,0.58,0.55,0.8,0.9,0.91,0.9,0.9,1.8,1.7,0.8,0.2,0.3,1.3,7.9
1987,17,MIL,Randy Breuer,26,12,2,13.0,1.3,2.8,0.48,0.0,0.0,,1.3,2.8,0.48,0.48,0.7,1.0,0.67,0.8,1.8,2.6,0.3,0.6,0.8,0.3,2.7,3.3
1987,17,MIL,Paul Mokeski,30,12,0,8.9,0.7,1.8,0.36,0.0,0.1,0.0,0.7,1.8,0.38,0.36,1.0,1.3,0.8,1.0,1.4,2.4,0.2,0.3,0.2,0.4,1.8,2.3
1987,17,MIL,Dudley Bradley,29,12,0,3.8,0.3,0.9,0.36,0.0,0.5,0.0,0.3,0.4,0.8,0.36,0.1,0.2,0.5,0.0,0.0,0.0,0.2,0.3,0.0,0.1,0.8,0.8
1987,17,MIL,Jerry Reynolds,24,4,0,1.3,0.3,0.8,0.33,0.0,0.3,0.0,0.3,0.5,0.5,0.33,0.3,0.5,0.5,0.3,0.0,0.3,0.5,0.8,0.0,0.0,0.0,0.8
1987,17,MIL,Jerome Henderson,27,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
