PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
James Worthy,25,18,18,37.8,9.8,16.6,0.591,0.0,0.1,0.0,9.8,16.4,0.595,0.591,4.1,5.4,0.753,1.7,3.9,5.6,3.5,1.6,1.2,2.2,2.3,23.6
Magic Johnson,27,18,18,37.0,8.1,15.1,0.539,0.1,0.6,0.2,8.0,14.5,0.552,0.542,5.4,6.6,0.831,1.6,6.2,7.7,12.2,1.7,0.4,2.8,2.1,21.8
Byron Scott,25,18,18,33.8,5.7,11.7,0.49,0.4,1.9,0.20600000000000002,5.3,9.8,0.545,0.507,2.9,3.7,0.7909999999999999,1.1,2.3,3.4,3.2,1.1,0.2,1.4,2.9,14.8
Kareem Abdul-Jabbar,39,18,18,31.1,6.9,13.0,0.53,0.0,0.1,0.0,6.9,12.9,0.532,0.53,5.4,6.8,0.795,2.2,4.7,6.8,2.0,0.4,1.9,2.2,3.1,19.2
Michael Cooper,30,18,0,29.0,4.3,8.8,0.484,1.9,3.9,0.486,2.4,4.9,0.483,0.591,2.6,3.0,0.852,0.4,2.8,3.3,5.0,1.4,0.8,2.1,2.6,13.0
A.C. Green,23,18,18,28.1,3.9,7.2,0.546,0.0,0.0,,3.9,7.2,0.546,0.546,3.6,4.8,0.747,3.0,4.9,7.9,0.6,0.5,0.4,0.9,2.6,11.5
Mychal Thompson,32,18,0,22.3,3.4,7.6,0.45299999999999996,0.0,0.0,,3.4,7.6,0.45299999999999996,0.45299999999999996,1.9,2.8,0.68,1.6,3.3,4.9,0.5,0.4,0.9,0.9,2.8,8.8
Kurt Rambis,28,17,0,12.6,1.4,2.4,0.585,0.0,0.0,,1.4,2.4,0.585,0.585,1.8,2.0,0.912,0.9,3.0,3.9,0.5,0.5,0.2,0.8,2.5,4.6
Billy Thompson,23,3,0,9.0,2.0,3.7,0.545,0.0,0.0,,2.0,3.7,0.545,0.545,0.7,0.7,1.0,1.0,1.0,2.0,0.7,1.3,0.0,0.0,0.7,4.7
Wes Matthews,27,12,0,5.1,0.9,1.9,0.478,0.0,0.1,0.0,0.9,1.8,0.5,0.478,0.5,0.6,0.857,0.0,0.3,0.3,0.8,0.1,0.0,1.1,0.8,2.3
Adrian Branch,23,11,0,3.8,0.4,1.9,0.19,0.0,0.1,0.0,0.4,1.8,0.2,0.19,0.5,1.1,0.5,0.3,0.6,0.9,0.5,0.2,0.0,0.5,0.9,1.3
Mike Smrek,24,10,0,3.3,0.2,1.0,0.2,0.0,0.0,,0.2,1.0,0.2,0.2,0.4,0.6,0.667,0.3,0.4,0.7,0.0,0.0,0.6,0.1,1.5,0.8
