Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,9,1335,DET,Detroit Pistons,Allan Houston,"April 20, 1971",22.0,NBA,SG,79.0,1519.0,9.0,0.46,0.17,0.16,1.4,7.5,4.4,10.5,1.1,0.6,12.1,23.6,-1.3,0.1,-1.2,-0.04,-3.8,-2.1,-5.8,-1.5
1995,9,1335,DET,Detroit Pistons,Allan Houston,"April 20, 1971",23.0,NBA,SG,76.0,1996.0,16.4,0.59,0.43,0.2,1.7,8.1,4.9,14.3,1.6,0.5,10.8,23.5,3.5,0.3,3.8,0.09,2.5,-1.8,0.7,1.4
1996,9,1335,DET,Detroit Pistons,Allan Houston,"April 20, 1971",24.0,NBA,SG,82.0,3072.0,15.7,0.58,0.36,0.29,2.2,9.3,5.9,15.5,1.1,0.4,14.2,25.4,4.2,3.0,7.1,0.11,1.9,-0.9,1.0,2.3
1997,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",25.0,NBA,SG,81.0,2681.0,11.3,0.53,0.37,0.21,2.0,8.5,5.4,11.9,0.8,0.5,12.9,22.2,1.5,3.2,4.7,0.08,-0.6,-0.5,-1.1,0.6
1998,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",26.0,NBA,SG,82.0,2848.0,15.1,0.53,0.17,0.26,1.8,9.8,5.8,14.3,1.2,0.7,12.3,26.7,2.5,3.5,6.1,0.1,0.8,-0.2,0.6,1.9
1999,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",27.0,NBA,SG,50.0,1815.0,13.1,0.52,0.2,0.28,1.3,8.3,4.9,15.0,1.1,0.4,14.1,24.3,1.1,1.8,2.9,0.08,0.0,-0.7,-0.7,0.6
2000,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",28.0,NBA,SG,82.0,3169.0,16.5,0.57,0.19,0.26,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24.0,5.5,3.1,8.6,0.13,1.8,-0.2,1.7,2.9
2001,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",29.0,NBA,SG,78.0,2858.0,16.1,0.54,0.21,0.25,0.9,10.8,6.0,12.0,1.0,0.3,10.7,25.7,4.1,3.5,7.5,0.13,1.3,-0.1,1.1,2.2
2002,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",30.0,NBA,SG,77.0,2914.0,15.2,0.54,0.27,0.26,1.5,8.6,5.0,12.6,1.0,0.3,10.5,25.9,3.6,1.1,4.7,0.08,1.3,-1.4,-0.1,1.4
2003,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",31.0,NBA,SG,82.0,3108.0,17.7,0.56,0.31,0.27,1.0,7.9,4.4,13.2,0.9,0.2,9.8,27.0,6.6,0.6,7.2,0.11,2.9,-1.9,1.0,2.4
2004,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",32.0,NBA,SG,50.0,1799.0,14.8,0.54,0.26,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,2.5,0.6,3.1,0.08,1.1,-1.6,-0.5,0.7
2005,20,1335,NYK,New York Knicks,Allan Houston,"April 20, 1971",33.0,NBA,SG,20.0,532.0,12.5,0.53,0.39,0.21,0.9,4.2,2.5,13.4,0.8,0.3,8.6,21.0,0.7,0.0,0.7,0.06,0.4,-2.3,-1.8,0.0
