Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,10,1836,GSW,Golden State Warriors,Sarunas Marciulionis,"June 13, 1964",25.0,NBA,SG,75.0,3.0,1695.0,7.7,14.9,0.52,0.3,1.0,0.26,7.5,13.9,0.54,8.5,10.8,0.79,2.2,3.7,5.9,3.2,2.5,0.2,3.7,6.2,24.2,,114.0,113.0
1991,10,1836,GSW,Golden State Warriors,Sarunas Marciulionis,"June 13, 1964",26.0,NBA,SG,50.0,10.0,987.0,8.6,17.1,0.5,0.0,0.3,0.17,8.5,16.9,0.51,8.4,11.5,0.72,2.4,3.1,5.5,4.0,2.9,0.2,3.5,6.4,25.6,,113.0,110.0
1992,10,1836,GSW,Golden State Warriors,Sarunas Marciulionis,"June 13, 1964",27.0,NBA,SG,72.0,5.0,2117.0,10.8,20.0,0.54,0.1,0.2,0.3,10.7,19.8,0.54,8.2,10.5,0.79,1.5,3.1,4.6,5.3,2.5,0.2,4.2,5.2,29.8,,116.0,111.0
1993,10,1836,GSW,Golden State Warriors,Sarunas Marciulionis,"June 13, 1964",28.0,NBA,SF,30.0,8.0,836.0,10.3,18.9,0.54,0.2,0.9,0.2,10.1,18.1,0.56,9.3,12.3,0.76,2.3,3.3,5.6,6.1,2.9,0.1,4.4,5.3,30.1,,118.0,110.0
1995,21,1836,SEA,Seattle Supersonics,Sarunas Marciulionis,"June 13, 1964",30.0,NBA,SG,66.0,4.0,1194.0,9.1,19.2,0.47,1.5,3.7,0.4,7.6,15.6,0.49,6.1,8.3,0.73,0.7,2.1,2.9,4.6,3.0,0.1,4.1,5.3,25.8,,106.0,108.0
1996,26,1836,SAC,Sacramento Kings,Sarunas Marciulionis,"June 13, 1964",31.0,NBA,SG,53.0,0.0,1039.0,8.7,19.2,0.45,3.2,7.8,0.41,5.5,11.5,0.48,7.7,9.9,0.78,1.0,2.8,3.8,5.8,2.6,0.2,4.7,5.5,28.2,,112.0,110.0
1997,8,1836,DEN,Denver Nuggets,Sarunas Marciulionis,"June 13, 1964",32.0,NBA,SG,17.0,0.0,255.0,7.7,20.6,0.38,2.2,6.1,0.37,5.5,14.5,0.38,5.9,7.3,0.81,2.4,3.7,6.1,5.1,2.4,0.2,8.1,7.7,23.6,,85.0,112.0
