PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Gary Payton,29,10,428,23.0,0.585,0.273,0.273,2.6,6.9,4.8,30.4,2.4,0.2,11.3,25.6,,1.7,-0.1,1.5,0.17,,5.8,-0.4,5.4,0.8
Detlef Schrempf,35,10,375,18.4,0.568,0.11199999999999999,0.304,5.9,18.6,12.3,18.2,1.0,0.2,13.4,20.7,,0.8,0.0,0.8,0.10400000000000001,,2.6,-1.0,1.5,0.3
Vin Baker,26,10,371,19.5,0.524,0.0,0.284,13.5,16.9,15.2,8.8,2.7,3.3,12.7,22.1,,0.5,0.2,0.6,0.08199999999999999,,1.4,-0.2,1.3,0.3
Hersey Hawkins,31,10,337,21.6,0.634,0.489,0.455,6.2,14.0,10.2,17.2,3.0,0.2,7.9,16.1,,1.4,0.1,1.4,0.20600000000000002,,5.0,2.2,7.3,0.8
Jerome Kersey,35,10,213,14.1,0.485,0.042,0.264,9.7,12.8,11.3,7.1,2.6,3.9,13.9,20.8,,0.1,0.1,0.2,0.034,,-2.1,1.0,-1.1,0.1
Sam Perkins,36,10,210,9.4,0.531,0.5710000000000001,0.47600000000000003,3.5,14.6,9.2,10.0,0.8,2.0,17.8,14.0,,0.1,0.0,0.1,0.013000000000000001,,-0.7,-0.7,-1.4,0.0
Dale Ellis,37,10,170,10.0,0.503,0.491,0.113,2.9,6.3,4.6,5.7,0.7,0.0,3.5,16.1,,0.2,-0.1,0.1,0.027000000000000003,,0.4,-3.3,-2.8,0.0
Greg Anthony,30,9,118,2.5,0.368,0.475,0.2,3.1,7.0,5.1,13.2,2.4,0.7,20.2,21.9,,-0.4,0.0,-0.4,-0.161,,-6.8,-3.2,-10.0,-0.2
Nate McMillan,33,7,99,10.0,0.424,0.667,0.111,2.5,16.7,9.7,22.2,1.7,1.7,9.6,10.0,,0.1,0.0,0.1,0.06,,-2.5,2.1,-0.4,0.0
Jim McIlvaine,25,6,59,5.2,0.311,0.05,0.1,14.5,6.0,10.2,2.6,1.9,8.4,4.6,17.6,,-0.1,0.0,-0.1,-0.046,,-9.9,0.2,-9.7,-0.1
David Wingate,34,3,13,30.1,0.524,0.0,1.2,18.8,18.2,18.5,26.2,4.3,0.0,11.6,31.5,,0.1,0.0,0.1,0.23199999999999998,,6.0,4.2,10.2,0.0
Aaron Williams,26,3,7,0.3,0.258,0.0,0.667,17.4,0.0,8.6,0.0,0.0,11.8,20.5,33.1,,0.0,0.0,-0.1,-0.363,,-7.2,-3.2,-10.4,0.0
